id,word,type,grammar,parent,meaning,note,factors,factor_meaning,status,confidence,strlen,source,language
100307,jīvitindriyanavakañcāti,.un.,,,,,jīvitindriyanavakaṃ+ca+iti,,1,80,23,union,cm
100308,kaccānāti,.un.,,,,,kaccānā+iti,,1,60,9,union,cm
100309,kacchapiyāti,.un.,,,,,kacchapiyā+iti,,1,60,12,union,cm
100310,kadāti,.un.,,,,,kadā+iti,,1,60,6,union,cm
100311,kālaṅkatāti,.un.,,,,,kālaṅkatā+iti,,1,60,11,union,cm
100312,kālaṅkiriyāti,.un.,,,,,kālaṅkiriyā+iti,,1,60,13,union,cm
100313,kalāpāti,.un.,,,,,kalāpā+iti,,1,60,8,union,cm
100314,kālassevāti,.un.,,,,,kālassevā+iti,,1,60,11,union,cm
100315,kālāti,.un.,,,,,kālā+iti,,1,60,6,union,cm
100316,kaḷīrāti,.un.,,,,,kaḷīrā+iti,,1,60,8,union,cm
100317,kalyāṇaguṇavisayatāyāti,.un.,,,,,kalyāṇaguṇavisayatāyā+iti,,1,60,23,union,cm
100318,kalyāṇamittāti,.un.,,,,,kalyāṇamittā+iti,,1,60,14,union,cm
100319,kalyāṇaputhujjanassāti,.un.,,,,,kalyāṇaputhujjanassā+iti,,1,60,22,union,cm
100320,kāmabhavassāti,.un.,,,,,kāmabhavassā+iti,,1,60,14,union,cm
100321,kāmaguṇasadisāti,.un.,,,,,kāmaguṇasadisā+iti,,1,60,16,union,cm
100322,kāmarāgapariyuṭṭhitenāti,.un.,,,,,kāmarāgapariyuṭṭhitenā+iti,,1,60,24,union,cm
100323,kāmataṇhāti,.un.,,,,,kāmataṇhā+iti,,1,60,11,union,cm
100324,kāmāvacarakiriyāvajjanassāti,.un.,,,,,kāmāvacarakiriyāvajjanassā+iti,,1,60,28,union,cm
100325,kāmāvacarakusalavipākassāti,.un.,,,,,kāmāvacarakusalavipākassā+iti,,1,60,27,union,cm
100326,kāmāvacarānevāti,.un.,,,,,kāmāvacarānevā+iti,,1,60,16,union,cm
100327,kāmāvacarovāti,.un.,,,,,kāmāvacaro+eva+iti,,1,80,14,union,cm
100328,kammakāraṇāti,.un.,,,,,kammakāraṇā+iti,,1,60,13,union,cm
100329,kammamevāti,.un.,,,,,kammaṃ+eva+iti,,1,80,11,union,cm
100330,kammaṃnāmāti,.un.,,,,,kammaṃnāmā+iti,,1,60,12,union,cm
100331,kammaniyabhāvāyāti,.un.,,,,,kammaniyabhāvāyā+iti,,1,60,18,union,cm
100332,kammapathavasenāti,.un.,,,,,kammapathavasenā+iti,,1,60,18,union,cm
100333,kammārāmatāti,.un.,,,,,kammārāmatā+iti,,1,60,13,union,cm
100334,kammasadisāti,.un.,,,,,kammasadisā+iti,,1,60,13,union,cm
100335,kammaṭṭhānupaṭṭhānassāti,.un.,,,,,kammaṭṭhānupaṭṭhānassā+iti,,1,60,24,union,cm
100336,kammavācāyāti,.un.,,,,,kammavācāyā+iti,,1,60,13,union,cm
100337,kampitāti,.un.,,,,,kampitā+iti,,1,60,9,union,cm
100338,kāṇāti,.un.,,,,,kāṇā+iti,,1,60,6,union,cm
100339,kaṇḍassāti,.un.,,,,,kaṇḍassā+iti,,1,60,10,union,cm
100340,kaniṭṭhāti,.un.,,,,,kaniṭṭhā+iti,,1,60,10,union,cm
100341,kaṅkhāvijjāti,.un.,,,,,kaṅkhāvijjā+iti,,1,60,13,union,cm
100342,kaṅkheyyāti,.un.,,,,,kaṅkheyyā+iti,,1,60,11,union,cm
100343,kappanāti,.un.,,,,,kappanā+iti,,1,60,9,union,cm
100344,kappatevāti,.un.,,,,,kappatevā+iti,,1,60,11,union,cm
100345,kappiyavohāravasenāti,.un.,,,,,kappiyavohāravasenā+iti,,1,60,21,union,cm
100346,kārakāti,.un.,,,,,kārakā+iti,,1,60,8,union,cm
100347,kārakavasenāti,.un.,,,,,kārakavasenā+iti,,1,60,14,union,cm
100348,kāraṇabhāvenāti,.un.,,,,,kāraṇabhāvenā+iti,,1,60,15,union,cm
100349,kāraṇasahitāti,.un.,,,,,kāraṇasahitā+iti,,1,60,14,union,cm
100350,karaṇīyamatthakusalenāti,.un.,,,,,karaṇīyamatthakusalenā+iti,,1,60,24,union,cm
100351,karaṇīyenāti,.un.,,,,,karaṇīyenā+iti,,1,60,12,union,cm
100352,kārāpanenāti,.un.,,,,,kārāpanenā+iti,,1,60,12,union,cm
100353,kārāpetvāti,.un.,,,,,kārāpetvā+iti,,1,60,11,union,cm
100354,karassāti,.un.,,,,,karassā+iti,,1,60,9,union,cm
100355,kāremāti,.un.,,,,,kāremā+iti,,1,60,8,union,cm
100356,karerikuṭikāti,.un.,,,,,karerikuṭikā+iti,,1,60,14,union,cm
100357,kāressāmāti,.un.,,,,,kāressāmā+iti,,1,60,11,union,cm
100358,karissāmiyevāti,.un.,,,,,karissāmi+eva+iti,,1,80,15,union,cm
100359,kāriyenāti,.un.,,,,,kāriyenā+iti,,1,60,10,union,cm
100360,kariyitthāti,.un.,,,,,kariyitthā+iti,,1,60,12,union,cm
100361,karotissāti,.un.,,,,,karotissā+iti,,1,60,11,union,cm
100362,kāruññatāti,.un.,,,,,kāruññatā+iti,,1,60,11,union,cm
100363,kāsirājāti,.un.,,,,,kāsirājā+iti,,1,60,10,union,cm
100364,kassapāti,.un.,,,,,kassapā+iti,,1,60,9,union,cm
100365,kātabboyevāti,.un.,,,,,kātabbo+eva+iti,,1,80,13,union,cm
100366,kataṃyevāti,.un.,,,,,kataṃ+eva+iti,,1,80,11,union,cm
100367,katañcāti,.un.,,,,,kataṃ+ca+iti,,1,80,9,union,cm
100368,katarāyāti,.un.,,,,,katarāyā+iti,,1,60,10,union,cm
100369,kaṭattārūpañcāti,.un.,,,,,kaṭattārūpaṃ+ca+iti,,1,80,16,union,cm
100370,katāyevāti,.un.,,,,,katā+eva+iti,,1,60,10,union,cm
100371,kathalāti,.un.,,,,,kathalā+iti,,1,60,9,union,cm
100372,kathāyāti,.un.,,,,,kathāyā+iti,,1,60,9,union,cm
100373,kathayimhāti,.un.,,,,,kathayimhā+iti,,1,60,12,union,cm
100374,kathessāmāti,.un.,,,,,kathessāmā+iti,,1,60,12,union,cm
100375,kathetabbāyevāti,.un.,,,,,kathetabbā+eva+iti,,1,60,16,union,cm
100376,kathinenāti,.un.,,,,,kathinenā+iti,,1,60,11,union,cm
100377,kathitattāti,.un.,,,,,kathitattā+iti,,1,60,12,union,cm
100378,kathitāyevāti,.un.,,,,,kathitā+eva+iti,,1,60,13,union,cm
100379,katovāti,.un.,,,,,kato+eva+iti,,1,80,8,union,cm
100380,kattukāmāti,.un.,,,,,kattukāmā+iti,,1,60,11,union,cm
100381,kattukamyatāti,.un.,,,,,kattukamyatā+iti,,1,60,14,union,cm
100382,kātukāmāti,.un.,,,,,kātukāmā+iti,,1,60,10,union,cm
100383,kāyakammamevāti,.un.,,,,,kāyakammaṃ+eva+iti,,1,80,15,union,cm
100384,kāyakammaṃnāmāti,.un.,,,,,kāyakammaṃnāmā+iti,,1,60,16,union,cm
100385,kāyakammenāti,.un.,,,,,kāyakammenā+iti,,1,60,13,union,cm
100386,kāyānupassanāsatipaṭṭhānabhāvanāti,.un.,,,,,kāyānupassanāsatipaṭṭhānabhāvanā+iti,,1,60,34,union,cm
100387,kāyapaṭibaddhamevāti,.un.,,,,,kāyapaṭibaddhaṃ+eva+iti,,1,80,20,union,cm
100388,kāyasaṅkhārāti,.un.,,,,,kāyasaṅkhārā+iti,,1,60,14,union,cm
100389,kāyaviññāṇassāti,.un.,,,,,kāyaviññāṇassā+iti,,1,60,16,union,cm
100390,kāyaviññattiyāti,.un.,,,,,kāyaviññattiyā+iti,,1,60,16,union,cm
100391,kayirāthāti,.un.,,,,,kayirāthā+iti,,1,60,11,union,cm
100392,kesādiasucikoṭṭhāsamattamevāti,.un.,,,,,kesādiasucikoṭṭhāsamattaṃ+eva+iti,,1,80,30,union,cm
100393,khādakāti,.un.,,,,,khādakā+iti,,1,60,9,union,cm
100394,khādāmāti,.un.,,,,,khādāmā+iti,,1,60,9,union,cm
100395,khameyyāti,.un.,,,,,khameyyā+iti,,1,60,10,union,cm
100396,khaṇathāti,.un.,,,,,khaṇathā+iti,,1,60,10,union,cm
100397,khaṇāti,.un.,,,,,khaṇā+iti,,1,60,7,union,cm
100398,khandhādipadenāti,.un.,,,,,khandhādipadenā+iti,,1,60,17,union,cm
100399,khandhapadasaṅgahenāti,.un.,,,,,khandhapadasaṅgahenā+iti,,1,60,22,union,cm
100400,khaṇikajarāti,.un.,,,,,khaṇikajarā+iti,,1,60,13,union,cm
100401,khaññitthāti,.un.,,,,,khaññitthā+iti,,1,60,12,union,cm
100402,kharasabhāvamevāti,.un.,,,,,kharasabhāvaṃ+eva+iti,,1,80,18,union,cm
100403,khattiyāti,.un.,,,,,khattiyā+iti,,1,60,10,union,cm
100404,khayāyāti,.un.,,,,,khayāyā+iti,,1,60,9,union,cm
100405,khīṇasaṃyojanatāti,.un.,,,,,khīṇasaṃyojanatā+iti,,1,60,18,union,cm
100406,khīṇāsavassāti,.un.,,,,,khīṇāsavassā+iti,,1,60,14,union,cm
100407,khīṇattāti,.un.,,,,,khīṇattā+iti,,1,60,10,union,cm
100408,khipeyyāti,.un.,,,,,khipeyyā+iti,,1,60,10,union,cm
100409,khipīyitthāti,.un.,,,,,khipīyitthā+iti,,1,60,13,union,cm
100410,khujjapakkhikāti,.un.,,,,,khujjapakkhikā+iti,,1,60,16,union,cm
100411,kiccametassāti,.un.,,,,,kiccametassā+iti,,1,60,14,union,cm
100412,kiccametissāti,.un.,,,,,kiccametissā+iti,,1,60,14,union,cm
100413,kikhiyāti,.un.,,,,,kikhiyā+iti,,1,60,9,union,cm
100414,kilamimhāti,.un.,,,,,kilamimhā+iti,,1,60,11,union,cm
100415,kilamitthāti,.un.,,,,,kilamitthā+iti,,1,60,12,union,cm
100416,kilinnāti,.un.,,,,,kilinnā+iti,,1,60,9,union,cm
100417,kimānisaṃsāti,.un.,,,,,kimānisaṃsā+iti,,1,60,13,union,cm
100418,kimivāti,.un.,,,,,kimivā+iti,,1,60,8,union,cm
100419,kiṃpaccayāti,.un.,,,,,kiṃpaccayā+iti,,1,60,12,union,cm
100420,kiṃpayojanāti,.un.,,,,,kiṃpayojanā+iti,,1,60,13,union,cm
100421,kimpurisāti,.un.,,,,,kimpurisā+iti,,1,60,11,union,cm
100422,kinnāmāti,.un.,,,,,kinnāmā+iti,,1,60,9,union,cm
100423,kiṇṇāti,.un.,,,,,kiṇṇā+iti,,1,60,7,union,cm
100424,kiriyamevāti,.un.,,,,,kiriyaṃ+eva+iti,,1,80,12,union,cm
100425,kiriyāphalañcāti,.un.,,,,,kiriyāphalaṃ+ca+iti,,1,80,16,union,cm
100426,kiriyāvisesakattāti,.un.,,,,,kiriyāvisesakattā+iti,,1,60,19,union,cm
100427,kodhenāti,.un.,,,,,kodhenā+iti,,1,60,9,union,cm
100428,koṇasuttapiḷakāti,.un.,,,,,koṇasuttapiḷakā+iti,,1,60,17,union,cm
100429,kopetabbāti,.un.,,,,,kopetabbā+iti,,1,60,11,union,cm
100430,kosallāvahāti,.un.,,,,,kosallāvahā+iti,,1,60,13,union,cm
100431,kosiyasikkhāpadasadisānevāti,.un.,,,,,kosiyasikkhāpadasadisānevā+iti,,1,60,28,union,cm
100432,koṭṭhāsassāti,.un.,,,,,koṭṭhāsassā+iti,,1,60,13,union,cm
100433,kujjhitthāti,.un.,,,,,kujjhitthā+iti,,1,60,12,union,cm
100434,kukkuccañcāti,.un.,,,,,kukkuccaṃ+ca+iti,,1,80,13,union,cm
100435,kulaparamparāti,.un.,,,,,kulaparamparā+iti,,1,60,15,union,cm
100436,kulaputtenāti,.un.,,,,,kulaputtenā+iti,,1,60,13,union,cm
100437,kulāti,.un.,,,,,kulā+iti,,1,60,6,union,cm
100438,kulavijjāmadāti,.un.,,,,,kulavijjāmadā+iti,,1,60,15,union,cm
100439,kurumānāti,.un.,,,,,kurumānā+iti,,1,60,10,union,cm
100440,kusalakammapathāti,.un.,,,,,kusalakammapathā+iti,,1,60,18,union,cm
100441,kusalākusalabījametthāti,.un.,,,,,kusalākusalabījametthā+iti,,1,60,24,union,cm
100442,kusalākusalābyākatādikāti,.un.,,,,,kusalākusalābyākatādikā+iti,,1,60,25,union,cm
100443,kusalamevāti,.un.,,,,,kusalaṃ+eva+iti,,1,80,12,union,cm
100444,kusalamūlakāti,.un.,,,,,kusalamūlakā+iti,,1,60,14,union,cm
100445,kusalamūlamūlakāti,.un.,,,,,kusalamūlamūlakā+iti,,1,60,18,union,cm
100446,kusalamūlamūlāti,.un.,,,,,kusalamūlamūlā+iti,,1,60,16,union,cm
100447,kusalañcāti,.un.,,,,,kusalaṃ+ca+iti,,1,80,11,union,cm
100448,kusalatāyāti,.un.,,,,,kusalatāyā+iti,,1,60,12,union,cm
100449,kusalāyevāti,.un.,,,,,kusalā+eva+iti,,1,60,12,union,cm
100450,kusalenāti,.un.,,,,,kusalenā+iti,,1,60,10,union,cm
100451,kusarājāti,.un.,,,,,kusarājā+iti,,1,60,10,union,cm
100452,kuṭilabhāvakaramāyāsāṭheyyādipaṭipakkhabhūtāti,.un.,,,,,kuṭilabhāvakaramāyāsāṭheyyādipaṭipakkhabhūtā+iti,,1,60,46,union,cm
100453,kutociyevāti,.un.,,,,,kutoci+eva+iti,,1,80,12,union,cm
100454,kuṭumbassāti,.un.,,,,,kuṭumbassā+iti,,1,60,12,union,cm
100455,labbhitthāti,.un.,,,,,labbhitthā+iti,,1,60,12,union,cm
100456,labhamānassāti,.un.,,,,,labhamānassā+iti,,1,60,14,union,cm
100457,lābhāsāpubbikāti,.un.,,,,,lābhāsāpubbikā+iti,,1,60,16,union,cm
100458,labhatevāti,.un.,,,,,labhatevā+iti,,1,60,11,union,cm
100459,labhitabbamevāti,.un.,,,,,labhitabbaṃ+eva+iti,,1,80,16,union,cm
100460,laddhenāti,.un.,,,,,laddhenā+iti,,1,60,10,union,cm
100461,laddhimattamevāti,.un.,,,,,laddhimattaṃ+eva+iti,,1,80,17,union,cm
100462,laddhūpasampadāti,.un.,,,,,laddhūpasampadā+iti,,1,60,17,union,cm
100463,laggeyyāti,.un.,,,,,laggeyyā+iti,,1,60,10,union,cm
100464,laggitāti,.un.,,,,,laggitā+iti,,1,60,9,union,cm
100465,lahussāti,.un.,,,,,lahussā+iti,,1,60,9,union,cm
100466,lakkhaṇasampannassāti,.un.,,,,,lakkhaṇasampannassā+iti,,1,60,21,union,cm
100467,lakkhaṇassāti,.un.,,,,,lakkhaṇassā+iti,,1,60,13,union,cm
100468,lakkhiyamanenāti,.un.,,,,,lakkhiyamanenā+iti,,1,60,16,union,cm
100469,laṅgatiyevāti,.un.,,,,,laṅgati+eva+iti,,1,80,13,union,cm
100470,lasikāti,.un.,,,,,lasikā+iti,,1,60,8,union,cm
100471,latāivāti,.un.,,,,,latāivā+iti,,1,60,9,union,cm
100472,latevāti,.un.,,,,,latevā+iti,,1,60,8,union,cm
100473,leṇassāti,.un.,,,,,leṇassā+iti,,1,60,9,union,cm
100474,lesenāti,.un.,,,,,lesenā+iti,,1,60,8,union,cm
100475,littāti,.un.,,,,,littā+iti,,1,60,7,union,cm
100476,lobhamūlenāti,.un.,,,,,lobhamūlenā+iti,,1,60,13,union,cm
100477,lokapālāti,.un.,,,,,lokapālā+iti,,1,60,10,union,cm
100478,lokasamaññāti,.un.,,,,,lokasamaññā+iti,,1,60,13,union,cm
100479,lokasiddhenāti,.un.,,,,,lokasiddhenā+iti,,1,60,14,union,cm
100480,lokassādarahitamevāti,.un.,,,,,lokassādarahitaṃ+eva+iti,,1,80,21,union,cm
100481,lokenāti,.un.,,,,,lokenā+iti,,1,60,8,union,cm
100482,lokiyapaññassāti,.un.,,,,,lokiyapaññassā+iti,,1,60,16,union,cm
100483,lokuttarakusalassāti,.un.,,,,,lokuttarakusalassā+iti,,1,60,20,union,cm
100484,lokuttaravipassanāti,.un.,,,,,lokuttaravipassanā+iti,,1,60,20,union,cm
100485,lolatāti,.un.,,,,,lolatā+iti,,1,60,8,union,cm
100486,lomametthāti,.un.,,,,,lomametthā+iti,,1,60,12,union,cm
100487,lubbhanasīlāti,.un.,,,,,lubbhanasīlā+iti,,1,60,14,union,cm
100488,maccherenāti,.un.,,,,,maccherenā+iti,,1,60,12,union,cm
100489,madanimmadanāyāti,.un.,,,,,madanimmadanāyā+iti,,1,60,17,union,cm
100490,madditvāti,.un.,,,,,madditvā+iti,,1,60,10,union,cm
100491,madhugoḷakañcāti,.un.,,,,,madhugoḷakaṃ+ca+iti,,1,80,16,union,cm
100492,madhukarajāti,.un.,,,,,madhukarajā+iti,,1,60,13,union,cm
100493,madhurāti,.un.,,,,,madhurā+iti,,1,60,9,union,cm
100494,māgadhabhāsāti,.un.,,,,,māgadhabhāsā+iti,,1,60,14,union,cm
100495,māgadhāti,.un.,,,,,māgadhā+iti,,1,60,9,union,cm
100496,māgandiyāti,.un.,,,,,māgandiyā+iti,,1,60,11,union,cm
100497,maggacariyāti,.un.,,,,,maggacariyā+iti,,1,60,13,union,cm
100498,maggapaṭipāṭiyāti,.un.,,,,,maggapaṭipāṭiyā+iti,,1,60,17,union,cm
100499,maggasamaññāti,.un.,,,,,maggasamaññā+iti,,1,60,14,union,cm
100500,maggocāti,.un.,,,,,maggocā+iti,,1,60,9,union,cm
100501,mahādosoyevāti,.un.,,,,,mahādoso+eva+iti,,1,80,14,union,cm
100502,mahaggatārammaṇatāti,.un.,,,,,mahaggatārammaṇatā+iti,,1,60,20,union,cm
100503,mahāgocarāti,.un.,,,,,mahāgocarā+iti,,1,60,12,union,cm
100504,mahājanassāti,.un.,,,,,mahājanassā+iti,,1,60,13,union,cm
100505,mahākāruṇikāti,.un.,,,,,mahākāruṇikā+iti,,1,60,14,union,cm
100506,mahākassapattherenāti,.un.,,,,,mahākassapattherenā+iti,,1,60,21,union,cm
100507,mahākāyassāti,.un.,,,,,mahākāyassā+iti,,1,60,13,union,cm
100508,mahākoṭṭhitattherassāti,.un.,,,,,mahākoṭṭhitattherassā+iti,,1,60,23,union,cm
100509,mahantabhāvenāti,.un.,,,,,mahantabhāvenā+iti,,1,60,16,union,cm
100510,mahantamevāti,.un.,,,,,mahantaṃ+eva+iti,,1,80,13,union,cm
100511,mahānubhāvatāti,.un.,,,,,mahānubhāvatā+iti,,1,60,15,union,cm
100512,mahāpaññānamaggāti,.un.,,,,,mahāpaññānamaggā+iti,,1,60,18,union,cm
100513,mahāpariḷāhāti,.un.,,,,,mahāpariḷāhā+iti,,1,60,14,union,cm
100514,mahāpitāti,.un.,,,,,mahāpitā+iti,,1,60,10,union,cm
100515,mahapphalatāti,.un.,,,,,mahapphalatā+iti,,1,60,14,union,cm
100516,mahārambhāti,.un.,,,,,mahārambhā+iti,,1,60,12,union,cm
100517,mahāsāvajjañcāti,.un.,,,,,mahāsāvajjaṃ+ca+iti,,1,80,16,union,cm
100518,mahāsāvajjatarāti,.un.,,,,,mahāsāvajjatarā+iti,,1,60,17,union,cm
100519,mahāsāvajjāti,.un.,,,,,mahāsāvajjā+iti,,1,60,13,union,cm
100520,mahāvipassanāti,.un.,,,,,mahāvipassanā+iti,,1,60,15,union,cm
100521,mahāvisayāti,.un.,,,,,mahāvisayā+iti,,1,60,12,union,cm
100522,mahicchatāti,.un.,,,,,mahicchatā+iti,,1,60,12,union,cm
100523,majjhattākārasaṇṭhitiyāti,.un.,,,,,majjhattākārasaṇṭhitiyā+iti,,1,60,25,union,cm
100524,majjhattatāti,.un.,,,,,majjhattatā+iti,,1,60,13,union,cm
100525,majjitthāti,.un.,,,,,majjitthā+iti,,1,60,11,union,cm
100526,malaggahitatarāti,.un.,,,,,malaggahitatarā+iti,,1,60,17,union,cm
100527,mānanissitāti,.un.,,,,,mānanissitā+iti,,1,60,13,union,cm
100528,manasikārenāti,.un.,,,,,manasikārenā+iti,,1,60,14,union,cm
100529,manāyatanadhammāyatanapariyāpannattāti,.un.,,,,,manāyatanadhammāyatanapariyāpannattā+iti,,1,60,38,union,cm
100530,mandapaññassāti,.un.,,,,,mandapaññassā+iti,,1,60,15,union,cm
100531,maṅgalādīnañcāti,.un.,,,,,maṅgalādīnaṃ+ca+iti,,1,80,16,union,cm
100532,maṇiliyāti,.un.,,,,,maṇiliyā+iti,,1,60,10,union,cm
100533,manoharāti,.un.,,,,,manoharā+iti,,1,60,10,union,cm
100534,manojavāti,.un.,,,,,manojavā+iti,,1,60,10,union,cm
100535,manopadosikāti,.un.,,,,,manopadosikā+iti,,1,60,14,union,cm
100536,manorathāti,.un.,,,,,manorathā+iti,,1,60,11,union,cm
100537,manosamphassajāti,.un.,,,,,manosamphassajā+iti,,1,60,17,union,cm
100538,manosañcetanāti,.un.,,,,,manosañcetanā+iti,,1,60,15,union,cm
100539,manoviññāṇadhātusamphassajāti,.un.,,,,,manoviññāṇadhātusamphassajā+iti,,1,60,29,union,cm
100540,mantethāti,.un.,,,,,mantethā+iti,,1,60,10,union,cm
100541,mantetvāti,.un.,,,,,mantetvā+iti,,1,60,10,union,cm
100542,mantvāti,.un.,,,,,mantvā+iti,,1,60,8,union,cm
100543,manujassāti,.un.,,,,,manujassā+iti,,1,60,11,union,cm
100544,manussadhammāti,.un.,,,,,manussadhammā+iti,,1,60,15,union,cm
100545,manussānañcāti,.un.,,,,,manussānaṃ+ca+iti,,1,80,14,union,cm
100546,māpitāti,.un.,,,,,māpitā+iti,,1,60,8,union,cm
100547,maraṇañcāti,.un.,,,,,maraṇaṃ+ca+iti,,1,80,11,union,cm
100548,maraṇenāti,.un.,,,,,maraṇenā+iti,,1,60,10,union,cm
100549,mārassāti,.un.,,,,,mārassā+iti,,1,60,9,union,cm
100550,mārenāti,.un.,,,,,mārenā+iti,,1,60,8,union,cm
100551,māretāti,.un.,,,,,māretā+iti,,1,60,8,union,cm
100552,maritvāti,.un.,,,,,maritvā+iti,,1,60,9,union,cm
100553,mariyādāti,.un.,,,,,mariyādā+iti,,1,60,10,union,cm
100554,marumbāti,.un.,,,,,marumbā+iti,,1,60,9,union,cm
100555,matenāti,.un.,,,,,matenā+iti,,1,60,8,union,cm
100556,matthakamatthakenāti,.un.,,,,,matthakamatthakenā+iti,,1,60,20,union,cm
100557,matthakenāti,.un.,,,,,matthakenā+iti,,1,60,12,union,cm
100558,mattikāti,.un.,,,,,mattikā+iti,,1,60,9,union,cm
100559,mātulassāti,.un.,,,,,mātulassā+iti,,1,60,11,union,cm
100560,mavajānāti,.un.,,,,,mavajānā+iti,,1,60,10,union,cm
100561,medhāti,.un.,,,,,medhā+iti,,1,60,7,union,cm
100562,mekhalāti,.un.,,,,,mekhalā+iti,,1,60,9,union,cm
100563,methunappahānatthāyāti,.un.,,,,,methunappahānatthāyā+iti,,1,60,22,union,cm
100564,methunarāgenāti,.un.,,,,,methunarāgenā+iti,,1,60,15,union,cm
100565,mettāyāti,.un.,,,,,mettāyā+iti,,1,60,9,union,cm
100566,micchābhinivesanavasenāti,.un.,,,,,micchābhinivesanavasenā+iti,,1,60,25,union,cm
100567,micchābhinivesaparavasāti,.un.,,,,,micchābhinivesaparavasā+iti,,1,60,25,union,cm
100568,micchādiṭṭhikammasamādānāti,.un.,,,,,micchādiṭṭhikammasamādānā+iti,,1,60,27,union,cm
100569,micchājīvenāti,.un.,,,,,micchājīvenā+iti,,1,60,14,union,cm
100570,micchattaniyatāti,.un.,,,,,micchattaniyatā+iti,,1,60,17,union,cm
100571,micchāvācākammantājīvāti,.un.,,,,,micchāvācākammantājīvā+iti,,1,60,24,union,cm
100572,micchāvitakkāti,.un.,,,,,micchāvitakkā+iti,,1,60,15,union,cm
100573,middhañcāti,.un.,,,,,middhaṃ+ca+iti,,1,80,11,union,cm
100574,mocanassādacetanāti,.un.,,,,,mocanassādacetanā+iti,,1,60,19,union,cm
100575,mocetāti,.un.,,,,,mocetā+iti,,1,60,8,union,cm
100576,modanāti,.un.,,,,,modanā+iti,,1,60,8,union,cm
100577,mohenevāti,.un.,,,,,mohenevā+iti,,1,60,10,union,cm
100578,muccāmāti,.un.,,,,,muccāmā+iti,,1,60,9,union,cm
100579,mucchanāti,.un.,,,,,mucchanā+iti,,1,60,10,union,cm
100580,muditāyāti,.un.,,,,,muditāyā+iti,,1,60,10,union,cm
100581,mudukatāti,.un.,,,,,mudukatā+iti,,1,60,10,union,cm
100582,mukhamābhāti,.un.,,,,,mukhamābhā+iti,,1,60,12,union,cm
100583,mukhamassāti,.un.,,,,,mukhamassā+iti,,1,60,12,union,cm
100584,mukhamivāti,.un.,,,,,mukhamivā+iti,,1,60,11,union,cm
100585,mukhañcāti,.un.,,,,,mukhaṃ+ca+iti,,1,80,10,union,cm
100586,mūlamivāti,.un.,,,,,mūlamivā+iti,,1,60,10,union,cm
100587,mūlāti,.un.,,,,,mūlā+iti,,1,60,6,union,cm
100588,mūlenāti,.un.,,,,,mūlenā+iti,,1,60,8,union,cm
100589,mūḷhagabbhāti,.un.,,,,,mūḷhagabbhā+iti,,1,60,13,union,cm
100590,mūḷhassāti,.un.,,,,,mūḷhassā+iti,,1,60,10,union,cm
100591,mupayāti,.un.,,,,,mupayā+iti,,1,60,8,union,cm
100592,naccitvāti,.un.,,,,,naccitvā+iti,,1,60,10,union,cm
100593,nāccodātāti,.un.,,,,,nāccodātā+iti,,1,60,11,union,cm
100594,nāgarājāti,.un.,,,,,nāgarājā+iti,,1,60,10,union,cm
100595,nagaraparikkhārāti,.un.,,,,,nagaraparikkhārā+iti,,1,60,18,union,cm
100596,nagarassāti,.un.,,,,,nagarassā+iti,,1,60,11,union,cm
100597,nāgassāti,.un.,,,,,nāgassā+iti,,1,60,9,union,cm
100598,nāgatāti,.un.,,,,,nāgatā+iti,,1,60,8,union,cm
100599,nahetupaccayāti,.un.,,,,,nahetupaccayā+iti,,1,60,15,union,cm
100600,nakhāpicāti,.un.,,,,,nakhāpicā+iti,,1,60,11,union,cm
100601,nakhāti,.un.,,,,,nakhā+iti,,1,60,7,union,cm
100602,nakkhāti,.un.,,,,,nakkhā+iti,,1,60,8,union,cm
100603,nakkhattenāti,.un.,,,,,nakkhattenā+iti,,1,60,13,union,cm
100604,nakulamātāti,.un.,,,,,nakulamātā+iti,,1,60,12,union,cm
100605,nālandāti,.un.,,,,,nālandā+iti,,1,60,9,union,cm
100606,nālatthāti,.un.,,,,,nālatthā+iti,,1,60,10,union,cm
100607,nāmalābhāti,.un.,,,,,nāmalābhā+iti,,1,60,11,union,cm
100608,nāmamassāti,.un.,,,,,nāmamassā+iti,,1,60,11,union,cm
100609,nāmanaṭṭhenāti,.un.,,,,,nāmanaṭṭhenā+iti,,1,60,14,union,cm
100610,nāmasmāti,.un.,,,,,nāmasmā+iti,,1,60,9,union,cm
100611,namassatiyevāti,.un.,,,,,namassati+eva+iti,,1,80,15,union,cm
100612,nāmesāti,.un.,,,,,nāmesā+iti,,1,60,8,union,cm
100613,nānābyañjanāti,.un.,,,,,nānābyañjanā+iti,,1,60,14,union,cm
100614,nānākammunāti,.un.,,,,,nānākammunā+iti,,1,60,13,union,cm
100615,nānantavāti,.un.,,,,,nānantavā+iti,,1,60,11,union,cm
100616,nānāsaṇṭhānāti,.un.,,,,,nānāsaṇṭhānā+iti,,1,60,14,union,cm
100617,nandirāgasahagatāti,.un.,,,,,nandirāgasahagatā+iti,,1,60,19,union,cm
100618,nandiyāti,.un.,,,,,nandiyā+iti,,1,60,9,union,cm
100619,naṅgalakoṭivaṅkatāti,.un.,,,,,naṅgalakoṭivaṅkatā+iti,,1,60,20,union,cm
100620,nāññatthāti,.un.,,,,,nāññatthā+iti,,1,60,11,union,cm
100621,nānuññātāti,.un.,,,,,nānuññātā+iti,,1,60,11,union,cm
