100245,icchāmāti,.un.,,,,,icchāmā+iti,,1,60,9,union,en
100246,icchantassāti,.un.,,,,,icchantassā+iti,,1,60,13,union,en
100247,icchantāti,.un.,,,,,icchantā+iti,,1,60,10,union,en
100248,icchāpabhavāti,.un.,,,,,icchāpabhavā+iti,,1,60,14,union,en
100249,icchathāti,.un.,,,,,icchathā+iti,,1,60,10,union,en
100250,icchitatthanipphattikāraṇatāti,.un.,,,,,icchitatthanipphattikāraṇatā+iti,,1,60,30,union,en
100251,icchitoyevāti,.un.,,,,,icchito+eva+iti,,1,80,13,union,en
100252,icchīyitthāti,.un.,,,,,icchīyitthā+iti,,1,60,13,union,en
100253,idamaṭṭhikatāti,.un.,,,,,idamaṭṭhikatā+iti,,1,60,15,union,en
100254,idañcāti,.un.,,,,,idaṃ+ca+iti,,1,80,8,union,en
100255,idañcidañcāti,.un.,,,,,idañcidaṃ+ca+iti,,1,80,13,union,en
100256,iddhividhāyāti,.un.,,,,,iddhividhāyā+iti,,1,60,14,union,en
100257,iddhiyāti,.un.,,,,,iddhiyā+iti,,1,60,9,union,en
100258,īdisāti,.un.,,,,,īdisā+iti,,1,60,7,union,en
100259,imamevāti,.un.,,,,,imaṃ+eva+iti,,1,80,9,union,en
100260,iriyāpathacariyāti,.un.,,,,,iriyāpathacariyā+iti,,1,60,18,union,en
100261,iriyāpathavibhāgenāti,.un.,,,,,iriyāpathavibhāgenā+iti,,1,60,21,union,en
100262,iriyāti,.un.,,,,,iriyā+iti,,1,60,7,union,en
100263,issaravatāyāti,.un.,,,,,issaravatāyā+iti,,1,60,14,union,en
100264,itarathāti,.un.,,,,,itarathā+iti,,1,60,10,union,en
100265,ītihāti,.un.,,,,,ītihā+iti,,1,60,7,union,en
100266,ittarakālatāyāti,.un.,,,,,ittarakālatāyā+iti,,1,60,16,union,en
100267,itthikiriyāti,.un.,,,,,itthikiriyā+iti,,1,60,13,union,en
100268,ivādisaddagammāti,.un.,,,,,ivādisaddagammā+iti,,1,60,17,union,en
100269,jahāpetvāti,.un.,,,,,jahāpetvā+iti,,1,60,11,union,en
100270,jahitāti,.un.,,,,,jahitā+iti,,1,60,8,union,en
100271,jahitvāti,.un.,,,,,jahitvā+iti,,1,60,9,union,en
100272,jalamānāti,.un.,,,,,jalamānā+iti,,1,60,10,union,en
100273,jālasadisāti,.un.,,,,,jālasadisā+iti,,1,60,12,union,en
100274,jālassāti,.un.,,,,,jālassā+iti,,1,60,9,union,en
100275,jambudīpañcāti,.un.,,,,,jambudīpaṃ+ca+iti,,1,80,14,union,en
100276,jambudīpassāti,.un.,,,,,jambudīpassā+iti,,1,60,14,union,en
100277,janakāti,.un.,,,,,janakā+iti,,1,60,8,union,en
100278,jānantenāti,.un.,,,,,jānantenā+iti,,1,60,11,union,en
100279,janapadasīmāti,.un.,,,,,janapadasīmā+iti,,1,60,14,union,en
100280,jānāpanāti,.un.,,,,,jānāpanā+iti,,1,60,10,union,en
100281,jānāpethāti,.un.,,,,,jānāpethā+iti,,1,60,11,union,en
100282,janasamūhāti,.un.,,,,,janasamūhā+iti,,1,60,12,union,en
