884721,vanapasūsu,.comp.,,,,,vana+pasū+su,,1,50,10,comp,en
884722,vaṇapaṭicchādakavatthakhaṇḍaṃ,.comp.,,,,,vaṇa+paṭicchādaka+vatthakhaṇḍa+[ṃ],,1,50,29,comp,en
884724,vaṇapaṭicchādanamattenevā,.comp.,,,,,vaṇapaṭicchādana+matta+enevā,,1,50,25,comp,en
884725,vaṇapaṭikammanti,.comp.,,,,,vaṇapaṭikamma+nti,,1,50,16,comp,en
884727,vānapaṭinissaggaṃ,.comp.,,,,,vāna+paṭinissagga+[ṃ],,1,50,17,comp,en
884728,vānapaṭippassaddhiṃ,.comp.,,,,,vāna+paṭippassaddhi+[ṃ],,1,50,19,comp,en
884731,vanapattānī,.comp.,,,,,vanapatta+ānī,,1,50,11,comp,en
884732,vanapattānīti,.comp.,,,,,vanapatta+ānīti,,1,50,13,comp,en
884733,vanapatthādayo,.comp.,,,,,vanapattha+ādayo,,1,50,14,comp,en
884736,vanapatthagāmanigamanagarajanapadapuggalūpanissayo,.comp.,,,,,vanapattha+gāmanigama+nagara+janapada+puggala+ūpanissayo,,1,50,50,comp,en
884740,vanapatthañhi,.comp.,,,,,vanapattha+ñhi,,1,50,13,comp,en
884743,vanapatthapariyāyanti,.comp.,,,,,vanapatthapariyāya+nti,,1,50,21,comp,en
884744,vanapatthapariyāyasuttavaṇṇanāya,.comp.,,,,,vanapatthapariyāya+suttavaṇṇanā+ya,,1,50,32,comp,en
884746,vānapatthassameva,.comp.,,,,,vānapattha+ssameva,,1,50,17,comp,en
884750,vaṇapīḷakādivasena,.comp.,,,,,vaṇa+pīḷakā+divasa+[ena],,1,50,18,comp,en
884753,vanappagumbādīsu,.comp.,,,,,vanappagumba+ādīsu,,1,50,16,comp,en
884754,vanappagumbarukkhapabbatādīsu,.comp.,,,,,vanappagumba+rukkha+pabbata+ādīsu,,1,50,29,comp,en
884755,vanappagumbetigāthāvaṇṇanā,.comp.,,,,,vanappagumba+etigāthāvaṇṇanā,,1,50,26,comp,en
884756,vānappahānaṃ,.comp.,,,,,vāna+pahāna+[ṃ],,1,50,12,comp,en
884758,vanappatibhāvenāgataṃ,.comp.,,,,,vanappati+bhāva+enāgataṃ,,1,50,21,comp,en
884759,vanappatibhūtassa,.comp.,,,,,vanappati+bhūta+[ssa],,1,50,17,comp,en
884760,vanappatibhūto,.comp.,,,,,vanappati+bhūto,,1,50,14,comp,en
884761,vaṇappaṭicchādanamatteneva,.comp.,,,,,vaṇa+paṭicchādana+matta+eneva,,1,50,26,comp,en
884763,vanappatijeṭṭhakarukkhopi,.comp.,,,,,vanappatijeṭṭhakarukkha+opi,,1,50,25,comp,en
884765,vanappatijeṭṭharukkhepi,.comp.,,,,,vanappati+jeṭṭha+rukkha+epi,,1,50,23,comp,en
884766,vanappatijeṭṭharukkhopi,.comp.,,,,,vanappati+jeṭṭha+rukkha+opi,,1,50,23,comp,en
884770,vanappatiñca,.comp.,,,,,vanappati+[ṃ]+ca,,1,50,12,comp,en
884772,vanappatiniñcā,.comp.,,,,,vanappati+niñcā,,1,50,14,comp,en
884773,vanappatinti,.comp.,,,,,vanappati+nti,,1,50,12,comp,en
884774,vanappatirukkhesu,.comp.,,,,,vanappati+rukkha+esu,,1,50,17,comp,en
884775,vanappativiseso,.comp.,,,,,vanappati+visesa+[o],,1,50,15,comp,en
884778,vānapuṃsakaliṅgaṃbhāvassekattāpi,.comp.,,,,,vāna+puṃsakaliṅgaṃbhāvassekattāpi,,1,50,32,comp,en
884781,vānarāca,.comp.,,,,,vānara+āca,,1,50,8,comp,en
884784,vanarājehī,.comp.,,,,,vanarāja+ehī,,1,50,10,comp,en
884787,vanarājihi,.comp.,,,,,vanarāji+hi,,1,50,10,comp,en
884789,vanarājikādiatthāya,.comp.,,,,,vanarāji+kādiatthāya,,1,50,19,comp,en
884790,vanarājinīlā,.comp.,,,,,vanarāji+nīlā,,1,50,12,comp,en
884791,vanarājiṭṭhānaṃ,.comp.,,,,,vanarāji+ṭhāna+[ṃ],,1,50,15,comp,en
884792,vānaramaṃsañca,.comp.,,,,,vānaramaṃsa+[ṃ]+ca,,1,50,14,comp,en
884793,vanarāmaṇeyyā,.comp.,,,,,vana+rāmaṇeyya+ā,,1,50,13,comp,en
884796,vanarāmaṇeyyakādinā,.comp.,,,,,vanarāmaṇeyyaka+ādinā,,1,50,19,comp,en
884797,vanarāmaṇeyyakādipadesu,.comp.,,,,,vanarāmaṇeyyaka+ādipada+esu,,1,50,23,comp,en
884798,vanarāmaṇīyakādīni,.comp.,,,,,vana+rāmaṇīyaka+ādīni,,1,50,18,comp,en
884800,vānarasīsa,.comp.,,,,,vānara+sīsa,,1,50,10,comp,en
884801,vānarasīsaṃ,.comp.,,,,,vānara+sīsaṃ,,1,50,11,comp,en
884802,vanaratanaṃ,.comp.,,,,,vana+ratana+[ṃ],,1,50,11,comp,en
884804,vānarāti,.comp.,,,,,vānara+āti,,1,50,8,comp,en
884808,vānaridaṃ,.comp.,,,,,vānara+idaṃ,,1,50,9,comp,en
884809,vānarido,.comp.,,,,,vānara+ido,,1,50,8,comp,en
884810,vānarindenā,.comp.,,,,,vānarinda+enā,,1,50,11,comp,en
884811,vānarocavaneduṭṭho,.comp.,,,,,vānara+ocavaneduṭṭho,,1,50,18,comp,en
884812,vaṇarogāturo,.comp.,,,,,vaṇa+rogātura+[o],,1,50,12,comp,en
884813,vaṇarogenā,.comp.,,,,,vaṇa+rogenā,,1,50,10,comp,en
884815,vanaropāyeva,.comp.,,,,,vanaropa+āyeva,,1,50,12,comp,en
884816,vānaroti,.comp.,,,,,vānara+[o]+iti,,1,50,8,comp,en
884817,vānaroviya,.comp.,,,,,vānara+oviya,,1,50,10,comp,en
884818,vānaroyaṃ,.comp.,,,,,vānara+oyaṃ,,1,50,9,comp,en
884819,vaṇaruhanatelaṃ,.comp.,,,,,vaṇaruhana+telaṃ,,1,50,15,comp,en
884821,vanarukkhādayo,.comp.,,,,,vana+rukkha+ādayo,,1,50,14,comp,en
