#,chinese,1
pphiṇṭ,PIN ṭ,529
pphuṇṭ,PUN ṭ,530
ppheṇṭ,PEN ṭ,531
pphoṇṭ,PON ṭ,532
pphand,PAN d,533
pphind,PIN d,534
pphund,PUN d,535
pphend,PEN d,536
pphond,PON d,537
pphann,PAN n,538
pphinn,PIN n,539
pphunn,PUN n,540
pphenn,PEN n,541
pphonn,PON n,542
pphant,PAN t,543
pphint,PIN t,544
pphunt,PUN t,545
pphent,PEN t,546
pphont,PON t,547
bbhamb,BANG b,548
bbhimb,BING b,549
bbhumb,BUNG b,550
bbhemb,BENG b,551
bbhomb,BONG b,552
bbhamm,BANG m,553
bbhimm,BING m,554
bbhumm,BUNG m,555
bbhemm,BENG m,556
bbhomm,BONG m,557
bbhamp,BANG p,558
bbhimp,BING p,559
bbhump,BUNG p,560
bbhemp,BENG p,561
bbhomp,BONG p,562
bbhañc,BAN c,563
bbhiñc,BIN c,564
bbhuñc,BUN c,565
bbheñc,BEN c,566
bbhoñc,BON c,567
bbhañj,BAN j,568
bbhiñj,BIN j,569
bbhuñj,BUN j,570
bbheñj,BEN j,571
bbhoñj,BON j,572
bbhaññ,BAN ñ,573
bbhiññ,BIN ñ,574
bbhuññ,BUN ñ,575
bbheññ,BEN ñ,576
bbhoññ,BON ñ,577
bbhaṇḍ,BAN ḍ,578
bbhiṇḍ,BIN ḍ,579
bbhuṇḍ,BUN ḍ,580
bbheṇḍ,BEN ḍ,581
bbhoṇḍ,BON ḍ,582
bbhaṇṇ,BAN ṇ,583
bbhiṇṇ,BIN ṇ,584
bbhuṇṇ,BUN ṇ,585
bbheṇṇ,BEN ṇ,586
bbhoṇṇ,BON ṇ,587
bbhaṇṭ,BAN ṭ,588
bbhiṇṭ,BIN ṭ,589
bbhuṇṭ,BUN ṭ,590
bbheṇṭ,BEN ṭ,591
bbhoṇṭ,BON ṭ,592
bbhand,BAN d,593
bbhind,BIN d,594
bbhund,BUN d,595
bbhend,BEN d,596
bbhond,BON d,597
bbhann,BAN n,598
bbhinn,BIN n,599
bbhunn,BUN n,600
bbhenn,BEN n,601
bbhonn,BON n,602
bbhant,BAN t,603
bbhint,BIN t,604
bbhunt,BUN t,605
bbhent,BEN t,606
bbhont,BON t,607
khamb,KANG b,608
khimb,KING b,609
khumb,KUNG b,610
khemb,KENG b,611
khomb,KONG b,612
khamm,KANG m,613
khimm,KING m,614
khumm,KUNG m,615
khemm,KENG m,616
khomm,KONG m,617
khamp,KANG p,618
khimp,KING p,619
khump,KUNG p,620
khemp,KENG p,621
khomp,KONG p,622
khañc,KAN c,623
khiñc,KIN c,624
khuñc,KUN c,625
kheñc,KEN c,626
khoñc,KON c,627
khañj,KAN j,628
khiñj,KIN j,629
khuñj,KUN j,630
kheñj,KEN j,631
khoñj,KON j,632
khaññ,KAN ñ,633
khiññ,KIN ñ,634
khuññ,KUN ñ,635
kheññ,KEN ñ,636
khoññ,KON ñ,637
khaṇḍ,KAN ḍ,638
khiṇḍ,KIN ḍ,639
khuṇḍ,KUN ḍ,640
kheṇḍ,KEN ḍ,641
khoṇḍ,KON ḍ,642
khaṇṇ,KAN ṇ,643
khiṇṇ,KIN ṇ,644
khuṇṇ,KUN ṇ,645
kheṇṇ,KEN ṇ,646
khoṇṇ,KON ṇ,647
khaṇṭ,KAN ṭ,648
khiṇṭ,KIN ṭ,649
khuṇṭ,KUN ṭ,650
kheṇṭ,KEN ṭ,651
khoṇṭ,KON ṭ,652
khand,KAN d,653
