#,sinhala,1
ḍḍhvō,ඩ‍්ඪ්‍වෝ,448
ḍḍhyā,ඩ‍්ඪ්‍යා,449
ḍḍhyi,ඩ‍්ඪ්‍යි,450
ḍḍhyī,ඩ‍්ඪ්‍යී,451
ḍḍhyu,ඩ‍්ඪ්‍යු,452
ḍḍhyū,ඩ‍්ඪ්‍යූ,453
ḍḍhye,ඩ‍්ඪ්‍යෙ,454
ḍḍhyē,ඩ‍්ඪ්‍යේ,455
ḍḍhyo,ඩ‍්ඪ්‍යො,456
ḍḍhyō,ඩ‍්ඪ්‍යෝ,457
gghrā,ග‍්ඝ්‍රා,458
gghri,ග‍්ඝ්‍රි,459
gghrī,ග‍්ඝ්‍රී,460
gghru,ග‍්ඝ්‍රු,461
gghrū,ග‍්ඝ්‍රූ,462
gghre,ග‍්ඝ්‍රෙ,463
gghrē,ග‍්ඝ්‍රේ,464
gghro,ග‍්ඝ්‍රො,465
gghrō,ග‍්ඝ්‍රෝ,466
gghvā,ග‍්ඝ්‍වා,467
gghvi,ග‍්ඝ්‍වි,468
gghvī,ග‍්ඝ්‍වී,469
gghvu,ග‍්ඝ්‍වු,470
gghvū,ග‍්ඝ්‍වූ,471
gghve,ග‍්ඝ්‍වෙ,472
gghvē,ග‍්ඝ්‍වේ,473
gghvo,ග‍්ඝ්‍වො,474
gghvō,ග‍්ඝ්‍වෝ,475
gghyā,ග‍්ඝ්‍යා,476
gghyi,ග‍්ඝ්‍යි,477
gghyī,ග‍්ඝ්‍යී,478
gghyu,ග‍්ඝ්‍යු,479
gghyū,ග‍්ඝ්‍යූ,480
gghye,ග‍්ඝ්‍යෙ,481
gghyē,ග‍්ඝ්‍යේ,482
gghyo,ග‍්ඝ්‍යො,483
gghyō,ග‍්ඝ්‍යෝ,484
ṅkhrā,ඞ‍්ඛ්‍රා,485
ṅkhri,ඞ‍්ඛ්‍රි,486
ṅkhrī,ඞ‍්ඛ්‍රී,487
ṅkhru,ඞ‍්ඛ්‍රු,488
ṅkhrū,ඞ‍්ඛ්‍රූ,489
ṅkhre,ඞ‍්ඛ්‍රෙ,490
ṅkhrē,ඞ‍්ඛ්‍රේ,491
ṅkhro,ඞ‍්ඛ්‍රො,492
ṅkhrō,ඞ‍්ඛ්‍රෝ,493
ṅkhvā,ඞ‍්ඛ්‍වා,494
ṅkhvi,ඞ‍්ඛ්‍වි,495
ṅkhvī,ඞ‍්ඛ්‍වී,496
ṅkhvu,ඞ‍්ඛ්‍වු,497
ṅkhvū,ඞ‍්ඛ්‍වූ,498
ṅkhve,ඞ‍්ඛ්‍වෙ,499
ṅkhvē,ඞ‍්ඛ්‍වේ,500
ṅkhvo,ඞ‍්ඛ්‍වො,501
ṅkhvō,ඞ‍්ඛ්‍වෝ,502
ṅkhyā,ඞ‍්ඛ්‍යා,503
ṅkhyi,ඞ‍්ඛ්‍යි,504
ṅkhyī,ඞ‍්ඛ්‍යී,505
ṅkhyu,ඞ‍්ඛ්‍යු,506
ṅkhyū,ඞ‍්ඛ්‍යූ,507
ṅkhye,ඞ‍්ඛ්‍යෙ,508
ṅkhyē,ඞ‍්ඛ්‍යේ,509
ṅkhyo,ඞ‍්ඛ්‍යො,510
ṅkhyō,ඞ‍්ඛ්‍යෝ,511
ṅghrā,ඞ‍්ඝ්‍රා,512
ṅghri,ඞ‍්ඝ්‍රි,513
ṅghrī,ඞ‍්ඝ්‍රී,514
ṅghru,ඞ‍්ඝ්‍රු,515
ṅghrū,ඞ‍්ඝ්‍රූ,516
ṅghre,ඞ‍්ඝ්‍රෙ,517
ṅghrē,ඞ‍්ඝ්‍රේ,518
ṅghro,ඞ‍්ඝ්‍රො,519
ṅghrō,ඞ‍්ඝ්‍රෝ,520
ṅghvā,ඞ‍්ඝ්‍වා,521
ṅghvi,ඞ‍්ඝ්‍වි,522
ṅghvī,ඞ‍්ඝ්‍වී,523
ṅghvu,ඞ‍්ඝ්‍වු,524
ṅghvū,ඞ‍්ඝ්‍වූ,525
ṅghve,ඞ‍්ඝ්‍වෙ,526
ṅghvē,ඞ‍්ඝ්‍වේ,527
ṅghvo,ඞ‍්ඝ්‍වො,528
ṅghvō,ඞ‍්ඝ්‍වෝ,529
ṅghyā,ඞ‍්ඝ්‍යා,530
ṅghyi,ඞ‍්ඝ්‍යි,531
ṅghyī,ඞ‍්ඝ්‍යී,532
ṅghyu,ඞ‍්ඝ්‍යු,533
ṅghyū,ඞ‍්ඝ්‍යූ,534
ṅghye,ඞ‍්ඝ්‍යෙ,535
ṅghyē,ඞ‍්ඝ්‍යේ,536
ṅghyo,ඞ‍්ඝ්‍යො,537
ṅghyō,ඞ‍්ඝ්‍යෝ,538
jjhrā,ජ‍්ඣ්‍රා,539
jjhri,ජ‍්ඣ්‍රි,540
jjhrī,ජ‍්ඣ්‍රී,541
jjhru,ජ‍්ඣ්‍රු,542
jjhrū,ජ‍්ඣ්‍රූ,543
jjhre,ජ‍්ඣ්‍රෙ,544
jjhrē,ජ‍්ඣ්‍රේ,545
jjhro,ජ‍්ඣ්‍රො,546
jjhrō,ජ‍්ඣ්‍රෝ,547
jjhvā,ජ‍්ඣ්‍වා,548
jjhvi,ජ‍්ඣ්‍වි,549
jjhvī,ජ‍්ඣ්‍වී,550
jjhvu,ජ‍්ඣ්‍වු,551
jjhvū,ජ‍්ඣ්‍වූ,552
jjhve,ජ‍්ඣ්‍වෙ,553
jjhvē,ජ‍්ඣ්‍වේ,554
jjhvo,ජ‍්ඣ්‍වො,555
