58415,laṅghanakamma,.n:base.,.nt.,,,83726,aṅghana+kamma,,1,100,13,pm,cm
58416,laṅghanasādhana,.n:base.,.nt.,,,83728,aṅghana+sādhana,,1,100,15,pm,cm
58417,laṅghanasippa,.n:base.,.nt.,,,83730,aṅghana+sippa,,1,100,13,pm,cm
58418,laṅghāpana,.n:base.,.nt.,,,83734,aghi+ṇāpe+yu,,1,100,10,pm,cm
58419,lañjadāna,.n:base.,.nt.,,,83767,añca+dāna,,1,100,9,pm,cm
58420,lañjaggahaṇa,.n:base.,.nt.,,,83771,añja+gahaṇa,,1,100,12,pm,cm
58421,lañjānuppadāna,.n:base.,.nt.,,,83778,añja+anuppadāna,,1,100,14,pm,cm
58422,laṅkāhitasukha,.n:base.,.nt.,,,83791,aṅkā+hitasukha,,1,100,14,pm,cm
58423,laṅkāmajjha,.n:base.,.nt.,,,83792,aṅkā+majjha,,1,100,11,pm,cm
58424,laṅkārajja,.n:base.,.nt.,,,83794,aṅkā+rajja,,1,100,10,pm,cm
58425,lapana,.n:base.,.nt.$.f.,,,83806,apa+yu,,1,100,6,pm,cm
58426,lapana,.n:base.,.nt.$.f.,,,83807,apa+ṇe+yu,,1,100,6,pm,cm
58427,lāpana,.n:base.,.nt.$.f.,,,83808,apa+ṇe+yu,,1,100,6,pm,cm
58428,lapanantara,.n:base.,.nt.,,,83815,apana+antara,,1,100,11,pm,cm
58429,lapitavacana,.n:base.,.nt.,,,83835,apita+vacana,,1,100,12,pm,cm
58430,lāsana,.n:base.,.nt.,,,83839,asa+yu,,1,100,6,pm,cm
58431,lasuṇadāna,.n:base.,.nt.,,,83859,asuṇa+dāna,,1,100,10,pm,cm
58432,lasuṇakkhādana,.n:base.,.nt.,,,83863,asuṇa+khādana,,1,100,14,pm,cm
58433,lasuṇasikkhāpada,.n:base.,.nt.,,,83865,asuṇa+sikkhāpada,,1,100,16,pm,cm
58434,lasuṇupatiṭṭha,.n:base.,.nt.,,,83869,asuṇa+upatiṭṭha,,1,100,14,pm,cm
58435,latābandhana,.n:base.,.nt.,,,83875,atā+bandhana,,1,100,12,pm,cm
58436,lātabba,.n:base.,.nt.,,,83877,ātabba+tta,,1,100,7,pm,cm
58437,latādussa,.n:base.,.nt.,,,83880,atā+dussa,,1,100,9,pm,cm
58438,latājāla,.n:base.,.nt.,,,83882,atā+jāla,,1,100,8,pm,cm
58439,latākamma,.n:base.,.nt.,,,83885,atā+kamma,,1,100,9,pm,cm
58440,latāpaduma,.n:base.,.nt.,,,83887,atā+padama,,1,100,10,pm,cm
58441,latāpuppha,.n:base.,.nt.,,,83888,atā+puppha,,1,100,10,pm,cm
58442,laṭṭhimadhu,.n:base.,.nt.,,,83905,aṭṭhi+madhu,,1,100,11,pm,cm
58443,laṭṭhimadhuka,.n:base.,.nt.$.f.,,,83906,aṭṭhi+madhukā,,1,100,13,pm,cm
58444,laṭṭhimadhukavana,.n:base.,.nt.,,,83907,aṭṭhimadhuka+vana,,1,100,17,pm,cm
58445,laṭṭhivana,.n:base.,.nt.,,,83910,aṭṭhi+vana,,1,100,10,pm,cm
58446,laṭṭhivanuyyāna,.n:base.,.nt.,,,83911,aṭṭhivana+uyyāna,,1,100,15,pm,cm
58447,laṭukikajātaka,.n:base.,.nt.,,,83914,aṭukikā+jātaka,,1,100,14,pm,cm
58448,laṭukikopamasutta,.n:base.,.nt.,,,83916,aṭukikopama+sutta,,1,100,17,pm,cm
58449,lavana,.n:base.,.nt.,,,83924,avana+tta,,1,100,6,pm,cm
58450,lavaṇatta,.n:base.,.nt.,,,83927,avaṇa+tta,,1,100,9,pm,cm
58451,lavaṅga,.n:base.,.nt.,,,83929,ava(lunanta)+aṅga+a,,1,100,7,pm,cm
58452,lāvañña,.n:base.,.nt.,,,83930,avaṇa+ṇya,,1,100,7,pm,cm
58453,lāvaṇya,.n:base.,.nt.,,,83931,avaṇa+ṇya,,1,100,7,pm,cm
58454,lavitta,.n:base.,.nt.,,,83941,ū+atta,,1,100,7,pm,cm
58455,layana,.n:base.,.nt.,,,83946,aya+yu,,1,100,6,pm,cm
58456,lāyana,.n:base.,.nt.,,,83947,āya+yu,,1,100,6,pm,cm
58457,lāyanagga,.n:base.,.nt.,,,83948,āyana+agga,,1,100,9,pm,cm
58458,layāpādanakicca,.n:base.,.nt.,,,83951,aya+āpādana+kicca,,1,100,15,pm,cm
58459,lāyitaṭṭhāna,.n:base.,.nt.,,,83960,āyita+ṭhāna,,1,100,12,pm,cm
58460,leḍḍukhaṇḍa,.n:base.,.nt.,,,83965,eḍḍu+ṇḍe,,1,100,11,pm,cm
58461,leḍḍukikopamasutta,.n:base.,.nt.,,,83967,eḍḍukikā+upamā=leḍḍukikopama+suttha,,1,100,18,pm,cm
58462,leḍḍupātabbhantara,.n:base.,.nt.,,,83971,eḍḍupāta+abbhantara,,1,100,18,pm,cm
58463,leḍḍupātadvaya,.n:base.,.nt.,,,83972,eḍḍupāta+dvaya,,1,100,14,pm,cm
58464,leḍḍupātadvayabbhantara,.n:base.,.nt.,,,83973,eḍḍupātadvaya+abbhantara,,1,100,23,pm,cm
58465,leḍḍuṭṭhāna,.n:base.,.nt.,,,83979,eḍḍu+ṭhāna,,1,100,11,pm,cm
58466,lekhācittatālapaṇṇa,.n:base.,.nt.,,,83991,ekhācitta+tāla+paṇṇa,,1,100,19,pm,cm
58467,lekhāgahana,.n:base.,.nt.,,,83994,ekhā+gahana$gahaṇa¿,,1,100,11,pm,cm
58468,lekhāmajjha,.n:base.,.nt.,,,83999,ekhā+majjha,,1,100,11,pm,cm
58469,lekhāmatta,.n:base.,.nt.,,,84001,ekhā+matta,,1,100,10,pm,cm
58470,lekhana,.n:base.,.nt.,,,84002,ikha+yu,,1,100,7,pm,cm
58471,lekhasāsana,.n:base.,.nt.,,,84016,ekha+sāsana,,1,100,11,pm,cm
58472,lekhāsāsana,.n:base.,.nt.,,,84017,ekhā+sāsana,,1,100,11,pm,cm
58473,lekhāsippa,.n:base.,.nt.,,,84018,ekhā+sippa,,1,100,10,pm,cm
58474,lekhasutta,.n:base.,.nt.,,,84019,ekha+sutta,,1,100,10,pm,cm
58475,leṇacchadana,.n:base.,.nt.,,,84027,eṇa+chadana,,1,100,12,pm,cm
58476,leṇadāna,.n:base.,.nt.,,,84029,eṇa+dāna,,1,100,8,pm,cm
58477,leṇadvāra,.n:base.,.nt.,,,84030,eṇa+dvāra,,1,100,9,pm,cm
58478,leṇakaraṇa,.n:base.,.nt.,,,84037,eṇa+karaṇa,,1,100,10,pm,cm
58479,leṇakiccakaraṇa,.n:base.,.nt.,,,84038,eṇa+kicca+karaṇa,,1,100,15,pm,cm
58480,leṇapada,.n:base.,.nt.,,,84041,eṇa+pada,,1,100,8,pm,cm
58481,leṇapiṭṭha,.n:base.,.nt.,,,84042,eṇa+piṭṭha,,1,100,10,pm,cm
58482,leṇaṭṭhāna,.n:base.,.nt.,,,84047,eṇa+ṭhāna,,1,100,10,pm,cm
58483,leṇḍa,.n:base.,.nt.,,,84050,aḍi+ka,,1,100,5,pm,cm
58484,leṇḍavissajjana,.n:base.,.nt.$.f.,,,84051,eṇḍa+vissajjana,,1,100,15,pm,cm
58485,lepacitta,.n:base.,.nt.,,,84054,epa+citta,,1,100,9,pm,cm
58486,lepacittavatthu,.n:base.,.nt.,,,84056,epacitta+vatthu,,1,100,15,pm,cm
58487,lepadāna,.n:base.,.nt.,,,84057,epa+dāna,,1,100,8,pm,cm
58488,lepaghaṭana,.n:base.,.nt.$.f.,,,84059,epa+ghaṭana,,1,100,11,pm,cm
58489,lepakamma,.n:base.,.nt.,,,84060,epa+kamma,,1,100,9,pm,cm
58490,lepakicca,.n:base.,.nt.,,,84061,epa+kicca,,1,100,9,pm,cm
58491,lepamukha,.n:base.,.nt.,,,84064,epa+mukha,,1,100,9,pm,cm
58492,lepapariyosāna,.n:base.,.nt.,,,84066,epa+pariyosāna,,1,100,14,pm,cm
58493,leparakkhaṇa,.n:base.,.nt.,,,84075,epa+rakkhaṇa,,1,100,12,pm,cm
58494,lesabhāvatta,.n:base.,.nt.,,,84082,esa+bhāva+tta,,1,100,12,pm,cm
58495,lesaggahaṇa,.n:base.,.nt.,,,84083,esa+gahaṇa,,1,100,11,pm,cm
58496,lesakappiya,.n:base.,.nt.,,,84085,esa+kappiya,,1,100,11,pm,cm
58497,lesakāraṇa,.n:base.,.nt.,,,84086,esa+kāraṇa,,1,100,10,pm,cm
58498,lesantara,.n:base.,.nt.,,,84088,esa+antara,,1,100,9,pm,cm
58499,lesaoḍḍana,.n:base.,.nt.,,,84089,esa+oḍḍana,,1,100,10,pm,cm
58500,lesapidahana,.n:base.,.nt.,,,84091,esa+pidahana,,1,100,12,pm,cm
58501,lesokāsanirundhana,.n:base.,.nt.,,,84095,esokāsa+nirundhana,,1,100,18,pm,cm
58502,lesokāsanisedhana,.n:base.,.nt.,,,84096,esokāsa+nisedhana,,1,100,17,pm,cm
58503,lesokāsanivāraṇa,.n:base.,.nt.,,,84097,esokāsa+nivāraṇa,,1,100,16,pm,cm
58504,lesokāsapidahana,.n:base.,.nt.,,,84098,esokāsa+pidahana,,1,100,16,pm,cm
58505,licchavikumārakasutta,.n:base.,.nt.,,,84108,icchavikumāraka+sutta,,1,100,21,pm,cm
58506,licchavirājakula,.n:base.,.nt.,,,84115,icchavirāja+kula,,1,100,16,pm,cm
58507,licchavisata,.n:base.,.nt.,,,84120,icchavī+sata,,1,100,12,pm,cm
58508,licchavivatthu,.n:base.,.nt.,,,84123,icchavī+vatthu,,1,100,14,pm,cm
58509,licchavīvatthu,.n:base.,.nt.,,,84124,icchavī+vatthu,,1,100,14,pm,cm
58510,likhana,.n:base.,.nt.$.f.,,,84131,ikha+yu,,1,100,7,pm,cm
58511,likhasippa,.n:base.,.nt.,,,84142,ikha+a+likha+sippa,,1,100,10,pm,cm
58512,likhitapaṇṇa,.n:base.,.nt.,,,84159,ikhita+paṇṇa,,1,100,12,pm,cm
58513,likhitaṭṭhāna,.n:base.,.nt.,,,84164,ikhita+ṭhāna,,1,100,13,pm,cm
58514,līlāaravinda,.n:base.,.nt.,,,84177,īla+aravinda,,1,100,12,pm,cm
58515,līḷākaraṇa,.n:base.,.nt.,,,84178,iḷā+karaṇa,,1,100,10,pm,cm
58516,līlāravinda,.n:base.,.nt.,,,84180,īlā+aravinda,,1,100,11,pm,cm
58517,limpana,.n:base.,.nt.,,,84186,ipa+yu,,1,100,7,pm,cm
58518,limpitadhañña,.n:base.,.nt.,,,84204,impita+dhañña,,1,100,13,pm,cm
58519,līnapada,.n:base.,.nt.,,,84222,īna+pada,,1,100,8,pm,cm
58520,līnatthadīpana,.n:base.,.nt.,,,84231,īnattha+dīpana,,1,100,14,pm,cm
58521,liṅga,.n:base.,.nt.,,,84244,iṅga+a,,1,100,5,pm,cm
58522,liṅga,.n:base.,.nt.,,,84245,iṅga+parivattana,,1,100,5,pm,cm
58523,liṅga,.n:base.,.nt.,,,84246,iṅga+dīpana,,1,100,5,pm,cm
58524,liṅgaantaradhāna,.n:base.,.nt.,,,84247,iṅga+antaradhāna,,1,100,16,pm,cm
58525,liṅgabhedamatta,.n:base.,.nt.,,,84250,iṅgabheda+matta,,1,100,15,pm,cm
58526,liṅgabrahmacariya,.n:base.,.nt.,,,84251,iṅga+brahmacariya,,1,100,17,pm,cm
58527,liṅgadhāraṇa,.n:base.,.nt.,,,84253,iṅga+dhāraṇa,,1,100,12,pm,cm
58528,liṅgaggahaṇa,.n:base.,.nt.,,,84255,iṅga+gahaṇa,,1,100,12,pm,cm
58529,liṅgaggahaṇamatta,.n:base.,.nt.,,,84257,iṅgaggahaṇa+matta,,1,100,17,pm,cm
58530,liṅgamatta,.n:base.,.nt.,,,84259,iṅga+matta,,1,100,10,pm,cm
58531,liṅgana,.n:base.,.nt.,,,84260,iṅga+yu,,1,100,7,pm,cm
58532,liṅganānatta,.n:base.,.nt.,,,84261,iṅga+nānā+tta,,1,100,12,pm,cm
58533,liṅganāsana,.n:base.,.nt.$.f.,,,84262,iṅga+nāsana,,1,100,11,pm,cm
58534,liṅganāsanakicca,.n:base.,.nt.,,,84263,iṅganāsana+kicca,,1,100,16,pm,cm
58535,liṅgantara,.n:base.,.nt.,,,84266,iṅga+antara,,1,100,10,pm,cm
58536,liṅgantaradhāna,.n:base.,.nt.,,,84267,iṅga+antaradhāna,,1,100,15,pm,cm
58537,liṅgaparivattana,.n:base.,.nt.,,,84274,iṅga+parivattana,,1,100,16,pm,cm
58538,liṅgaparivattanavatthu,.n:base.,.nt.,,,84276,iṅgaparivattana+vatthu,,1,100,22,pm,cm
58539,liṅgasabbanāma,.n:base.,.nt.,,,84283,iṅga+sabbanāma,,1,100,14,pm,cm
58540,liṅgasampaṭicchana,.n:base.,.nt.,,,84287,iṅga+sampaṭicchana,,1,100,18,pm,cm
58541,liṅgasaṇṭhāna,.n:base.,.nt.,,,84291,iṅga+saṇṭhāna,,1,100,13,pm,cm
58542,lipiñāṇa,.n:base.,.nt.,,,84313,ipi+ñāṇa,,1,100,8,pm,cm
58543,littajātaka,.n:base.,.nt.,,,84320,ittha+jātaka,,1,100,11,pm,cm
58544,līyanaṭṭhāna,.n:base.,.nt.,,,84324,īyana+ṭhāna,,1,100,12,pm,cm
58545,lobhacitta,.n:base.,.nt.,,,84333,lobha+citta,,1,100,10,pm,cm
58546,lobhādhiṭṭhāna,.n:base.,.nt.,,,84339,lobha+adhiṭṭhāna,,1,100,14,pm,cm
58547,lobhadukkha,.n:base.,.nt.,,,84340,lobha+dukkha,,1,100,11,pm,cm
58548,lobhaggahaṇa,.n:base.,.nt.,,,84342,lobha+gahaṇa,,1,100,12,pm,cm
58549,lobhajakamma,.n:base.,.nt.,,,84347,lobhaja+kamma,,1,100,12,pm,cm
58550,lobhakāraṇa,.n:base.,.nt.,,,84352,lobha+kāraṇa,,1,100,11,pm,cm
58551,lobhākusalamūla,.n:base.,.nt.,,,84358,lobha+akusalamūla,,1,100,15,pm,cm
58552,lobhamūlacitta,.n:base.,.nt.,,,84360,lobhamūla+citta,,1,100,14,pm,cm
58553,lobhaneyyabhaṇḍa,.n:base.,.nt.,,,84364,lobhaneyya+bhaṇḍa,,1,100,16,pm,cm
58554,lobhanissaraṇa,.n:base.,.nt.,,,84370,lobha+nissaraṇa,,1,100,14,pm,cm
58555,lobhanīyabhaṇḍa,.n:base.,.nt.,,,84372,lobhanīya+bhaṇḍa,,1,100,15,pm,cm
58556,lobhanīyacīvara,.n:base.,.nt.,,,84373,lobhanīya+cīvara,,1,100,15,pm,cm
58557,lobhapāpa,.n:base.,.nt.,,,84381,lobha+pāpa,,1,100,9,pm,cm
58558,lobhappahāna,.n:base.,.nt.,,,84386,lobha+pahāna,,1,100,12,pm,cm
58559,lobhasalla,.n:base.,.nt.,,,84393,lobha+salla,,1,100,10,pm,cm
58560,lobhasutta,.n:base.,.nt.,,,84398,lobha+sutta,,1,100,10,pm,cm
58561,lobhavacana,.n:base.,.nt.,,,84400,lobha+vacana,,1,100,11,pm,cm
58562,lobhavamana,.n:base.,.nt.,,,84401,lobha+vamana,,1,100,11,pm,cm
58563,lobhavāsana,.n:base.,.nt.$.f.,,,84402,lobha+vāsana,,1,100,11,pm,cm
58564,lobhuppattikāraṇa,.n:base.,.nt.,,,84411,lobhuppatti+kāraṇa,,1,100,17,pm,cm
58565,locana,.n:base.,.nt.,,,84415,luñca+yu,,1,100,6,pm,cm
58566,locana,.n:base.,.nt.,,,84416,loca+yu,,1,100,6,pm,cm
58567,lohabhājana,.n:base.,.nt.,,,84425,loha+bhājana,,1,100,11,pm,cm
58568,lohabhāṇaka,.n:base.,.nt.,,,84427,loha+kata+bhāṇaka,,1,100,11,pm,cm
58569,lohabhaṇḍa,.n:base.,.nt.,,,84428,loha+bhaṇḍa,,1,100,10,pm,cm
58570,lohabīja,.n:base.,.nt.,,,84430,loha+bīja,,1,100,8,pm,cm
58571,lohacakkalika,.n:base.,.nt.,,,84431,loha+cakkalika,,1,100,13,pm,cm
58572,lohachadana,.n:base.,.nt.,,,84433,loha+chadana,,1,100,11,pm,cm
58573,lohageha,.n:base.,.nt.,,,84440,loha+geha,,1,100,8,pm,cm
58574,lohajāla,.n:base.,.nt.,,,84442,loha+jāla,,1,100,8,pm,cm
58575,lohakumbhījātaka,.n:base.,.nt.,,,84455,lohakumbhī+jātaka,,1,100,16,pm,cm
58576,lohakumbhīmukha,.n:base.,.nt.,,,84456,lohakumbhi+mukha,,1,100,15,pm,cm
58577,lohakumbhimukhavaṭṭisīsa,.n:base.,.nt.,,,84458,lohakumbhimukhavaṭṭi+sīsa,,1,100,24,pm,cm
58578,lohakumbhīpakkhepana,.n:base.,.nt.,,,84461,lohakumbhī+pakkhepana,,1,100,20,pm,cm
58579,lohakūṭavassa,.n:base.,.nt.,,,84465,lohakūṭa+vassa,,1,100,13,pm,cm
58580,lohamala,.n:base.,.nt.,,,84468,loha+mala,,1,100,8,pm,cm
58581,lohamaṇḍala,.n:base.,.nt.,,,84469,loha+maṇḍala,,1,100,11,pm,cm
58582,lohamaṇḍalaka,.n:base.,.nt.,,,84470,lohamaṇḍala+ka,,1,100,13,pm,cm
58583,lohamayasattha,.n:base.,.nt.,,,84475,lohamaya+sattha,,1,100,14,pm,cm
58584,lohamayaupakaraṇa,.n:base.,.nt.,,,84476,lohamaya+upakaraṇa,,1,100,17,pm,cm
58585,lohapāsādadvāra,.n:base.,.nt.,,,84483,lohapāsāda+dvāra,,1,100,15,pm,cm
58586,lohapāsādaṭṭhāna,.n:base.,.nt.,,,84488,lohapāsāda+ṭhāna,,1,100,16,pm,cm
58587,loharūpa,.n:base.,.nt.,,,84498,loha+rūpa,,1,100,8,pm,cm
58588,lohasippa,.n:base.,.nt.,,,84503,loha+sippa+ṇa,,1,100,9,pm,cm
58589,lohatāḷa,.n:base.,.nt.,,,84505,loha+tāḷa,,1,100,8,pm,cm
58590,lohathālaka,.n:base.,.nt.,,,84506,loha+thālaka,,1,100,11,pm,cm
58591,lohatuṇḍa,.n:base.,.nt.,,,84509,loha+tuṇḍa,,1,100,9,pm,cm
58592,lohatuṇḍaka,.n:base.,.nt.,,,84511,lohatuṇḍa+ka,,1,100,11,pm,cm
58593,lohaudaka,.n:base.,.nt.,,,84513,loha+udaka,,1,100,9,pm,cm
58594,lohiccakula,.n:base.,.nt.,,,84521,lohicca+kula,,1,100,11,pm,cm
58595,lohiccasutta,.n:base.,.nt.,,,84522,lohicca+sutta,,1,100,12,pm,cm
58596,lohitacandana,.n:base.,.nt.,,,84528,lohita+candana,,1,100,13,pm,cm
58597,lohitacandanavilepana,.n:base.,.nt.,,,84536,lohitacandana+vilepana,,1,100,21,pm,cm
58598,lohitahoma,.n:base.,.nt.,,,84545,lohita+homa,,1,100,10,pm,cm
58599,lohitaka,.n:base.,.nt.,,,84547,lohita+kira+kvi,,1,100,8,pm,cm
58600,lohitakakammaṭṭhāna,.n:base.,.nt.,,,84551,lohītaka+kammaṭṭhāna,,1,100,19,pm,cm
58601,lohitakanimitta,.n:base.,.nt.,,,84558,lohitaka+nimitta,,1,100,15,pm,cm
58602,lohitakarūpanimmāna,.n:base.,.nt.,,,84562,lohitaka+rūpa+nimmāna,,1,100,19,pm,cm
58603,lohitakkhasahassa,.n:base.,.nt.,,,84576,lohitakkha+sahassa,,1,100,17,pm,cm
58604,lohitamaddana,.n:base.,.nt.,,,84582,lohita+maddana,,1,100,13,pm,cm
58605,lohitamala,.n:base.,.nt.,,,84586,lohita+mala,,1,100,10,pm,cm
58606,lohitanimitta,.n:base.,.nt.,,,84596,lohita+nimitta,,1,100,13,pm,cm
58607,lohitapaggharaṇa,.n:base.,.nt.,,,84604,lohita+paggharaṇa,,1,100,16,pm,cm
58608,lohitapakkhandikāvirecana,.n:base.,.nt.,,,84609,lohitapakkhandikā+virecana,,1,100,25,pm,cm
58609,lohitaparikamma,.n:base.,.nt.,,,84614,lohita+parikamma,,1,100,15,pm,cm
58610,lohitapitta,.n:base.,.nt.,,,84618,lohita+pitta,,1,100,11,pm,cm
58611,lohitappahāna,.n:base.,.nt.,,,84619,lohita+pahāna,,1,100,13,pm,cm
58612,lohitaṭṭhāna,.n:base.,.nt.,,,84636,lohita+ṭhāna,,1,100,12,pm,cm
58613,lohitavatthu,.n:base.,.nt.,,,84645,lohita+vatthu,,1,100,12,pm,cm
58614,lohitayuttaṭṭhāna,.n:base.,.nt.,,,84648,lohita+yutta+ṭhāna,,1,100,17,pm,cm
58615,lohituppādakamma,.n:base.,.nt.,,,84654,lohituppāda+kamma,,1,100,16,pm,cm
58616,lohituppādana,.n:base.,.nt.,,,84656,lohita+uppādana,,1,100,13,pm,cm
58617,lokacāritta,.n:base.,.nt.,,,84666,oka+cāritta,,1,100,11,pm,cm
58618,lokāciṇṇa,.n:base.,.nt.,,,84669,loka+āciṇṇa,,1,100,9,pm,cm
58619,lokacintāsutta,.n:base.,.nt.,,,84671,okacintā+sutta,,1,100,14,pm,cm
58620,lokacitta,.n:base.,.nt.,,,84673,oka+citta,,1,100,9,pm,cm
58621,lokadhammaggahaṇa,.n:base.,.nt.,,,84678,lokadhamma+gahaṇa,,1,100,17,pm,cm
58622,lokadhammapaṭisevana,.n:base.,.nt.,,,84681,lokadhamma+paṭisevana,,1,100,20,pm,cm
58623,lokadhammasevana,.n:base.,.nt.,,,84684,lokadhamma+sevana,,1,100,16,pm,cm
58624,lokadhammatānussaraṇa,.n:base.,.nt.,,,84687,lokadhammatā+anussaraṇa,,1,100,21,pm,cm
58625,lokadhātusahassa,.n:base.,.nt.,,,84692,lokadhātu+sahassa,,1,100,16,pm,cm
58626,lokadhātusākalya,.n:base.,.nt.,,,84693,lokadhātu+sākalya,,1,100,16,pm,cm
58627,lokadhātusatasahassa,.n:base.,.nt.,,,84695,lokadhātu+satasahassa,,1,100,20,pm,cm
58628,lokadhātvantara,.n:base.,.nt.,,,84696,lokadhātu+antara,,1,100,15,pm,cm
58629,lokagarudīpana,.n:base.,.nt.,,,84705,okagaru+dīpana,,1,100,14,pm,cm
58630,lokahita,.n:base.,.nt.,,,84712,loka+hita,,1,100,8,pm,cm
58631,lokahita,.n:base.,.nt.,,,84713,lokahita+karaṇa,,1,100,8,pm,cm
58632,lokahitakaraṇa,.n:base.,.nt.,,,84716,lokahīta+karaṇa,,1,100,14,pm,cm
58633,lokahitānucintana,.n:base.,.nt.,,,84717,lokahita+anucintana,,1,100,17,pm,cm
58634,lokajeṭṭhakakamma,.n:base.,.nt.,,,84726,okajeṭṭhaka+kamma,,1,100,17,pm,cm
58635,lokamala,.n:base.,.nt.,,,84734,loka+mala,,1,100,8,pm,cm
58636,lokamariyādaparipālana,.n:base.,.nt.,,,84737,lokamariyādā+paripālana,,1,100,22,pm,cm
58637,lokāmisa,.n:base.,.nt.,,,84738,loka+āmisa,,1,100,8,pm,cm
58638,lokāmisasaṃyojana,.n:base.,.nt.,,,84743,lokāmisa+saṃyojana,,1,100,17,pm,cm
58639,lokāmisaṭṭhāna,.n:base.,.nt.,,,84744,lokāmisa+ṭhāna,,1,100,14,pm,cm
58640,lokāmisūpādāna,.n:base.,.nt.,,,84745,lokāmisa+upādāna,,1,100,14,pm,cm
58641,lokanissaraṇa,.n:base.,.nt.,,,84762,loka+nissaraṇa,,1,100,13,pm,cm
58642,lokanittharaṇa,.n:base.,.nt.,,,84767,loka+nittharaṇa,,1,100,14,pm,cm
58643,lokaniyyāna,.n:base.,.nt.,,,84771,loka+niyyāna,,1,100,11,pm,cm
58644,lokantagamanasutta,.n:base.,.nt.,,,84773,lokantha+gamana+sutta,,1,100,18,pm,cm
58645,lokānuvattana,.n:base.,.nt.,,,84793,loka+anuvattana,,1,100,13,pm,cm
58646,lokapāladuka,.n:base.,.nt.,,,84804,lokapāla+duka,,1,100,12,pm,cm
58647,lokapañhāsutta,.n:base.,.nt.,,,84810,loka+pañhā+sutta,,1,100,14,pm,cm
58648,lokappamāṇa,.n:base.,.nt.,,,84828,loka+pamāṇa,,1,100,11,pm,cm
58649,lokapūjana,.n:base.,.nt.,,,84834,loka+pūjana,,1,100,10,pm,cm
58650,lokasabhāvakkhāna,.n:base.,.nt.,,,84839,lokasabhāva+akkhāna,,1,100,17,pm,cm
58651,lokasaddaggahaṇa,.n:base.,.nt.,,,84842,lokasadda+gahaṇa,,1,100,16,pm,cm
58652,lokasammatasenāsana,.n:base.,.nt.,,,84860,lokasammata+senāsana,,1,100,19,pm,cm
58653,lokasamudayasutta,.n:base.,.nt.,,,84866,lokasamudaya+sutta,,1,100,17,pm,cm
58654,lokasutta,.n:base.,.nt.,,,84894,loka+sutta,,1,100,9,pm,cm
58655,lokattaya,.n:base.,.nt.,,,84901,loka+taya,,1,100,9,pm,cm
58656,lokattayābhibyāpana,.n:base.,.nt.,,,84902,lokattaya+abhibyāpana,,1,100,19,pm,cm
58657,lokatthakiriya,.n:base.,.nt.$.f.,,,84912,lokattha+kiriya,,1,100,14,pm,cm
58658,lokatthanipphādana,.n:base.,.nt.,,,84914,lokattha+nipphādana,,1,100,18,pm,cm
58659,lokatthānusāsana,.n:base.,.nt.,,,84915,loka+attha+anusāsana,,1,100,16,pm,cm
58660,lokavacana,.n:base.,.nt.,,,84916,loka+vacana,,1,100,10,pm,cm
58661,lokavajja,.n:base.,.nt.$.f.,,,84923,loka+vajja,,1,100,9,pm,cm
58662,lokavajjaduka,.n:base.,.nt.,,,84925,lokavajja+duka,,1,100,13,pm,cm
58663,lokavajjasikkhāpada,.n:base.,.nt.,,,84927,lokavajja+sikkhāpada,,1,100,19,pm,cm
58664,lokavajjavacana,.n:base.,.nt.,,,84928,lokavajja+vacana,,1,100,15,pm,cm
58665,lokavañcana,.n:base.,.nt.,,,84929,loka+vañcana,,1,100,11,pm,cm
58666,lokavaṭṭa,.n:base.,.nt.,,,84930,loka+vaṭṭa,,1,100,9,pm,cm
58667,lokavicaraṇa,.n:base.,.nt.,,,84934,loka+vicaraṇa,,1,100,12,pm,cm
58668,lokavicitta,.n:base.,.nt.,,,84937,loka+vicitta,,1,100,11,pm,cm
58669,lokavivaraṇa,.n:base.,.nt.,,,84946,loka+vivaraṇa,,1,100,12,pm,cm
58670,lokavivaraṇapāṭihāriya,.n:base.,.nt.,,,84947,lokavivaraṇa+pāṭihāriya,,1,100,22,pm,cm
58671,lokavivaraṇayamakapāṭihāriya,.n:base.,.nt.,,,84948,lokavivaraṇa+yamaka+pāṭihāriya,,1,100,28,pm,cm
58672,lokavohāravacanamatta,.n:base.,.nt.,,,84954,lokavohāra+vacana+matta,,1,100,21,pm,cm
58673,lokavolokana,.n:base.,.nt.,,,84957,loka+volokana,,1,100,12,pm,cm
58674,lokāyata,.n:base.,.nt.,,,84958,loka+āyata-(=na+yata+a,,1,100,8,pm,cm
58675,lokāyataka,.n:base.,.nt.,,,84959,lokāyata+ka,,1,100,10,pm,cm
58676,lokāyatasippa,.n:base.,.nt.,,,84961,lokāyata+sippa,,1,100,13,pm,cm
58677,lokāyatikasutta,.n:base.,.nt.,,,84967,lokāyatika$+sutta,,1,100,15,pm,cm
58678,lokita,.n:base.,.nt.,,,84975,loka+ta,,1,100,6,pm,cm
58679,lokiyaadhicitta,.n:base.,.nt.,,,84979,lokiya+adhicitta,,1,100,15,pm,cm
58680,lokiyaaṭṭhasamāpatticitta,.n:base.,.nt.,,,84981,lokiya+aṭṭhasamāpatti+citta,,1,100,25,pm,cm
58681,lokiyacakkhu,.n:base.,.nt.,,,84986,lokiya+cakkhu,,1,100,12,pm,cm
58682,lokiyacāritta,.n:base.,.nt.,,,84987,lokiya+cāritta,,1,100,13,pm,cm
