book,paragraph,level,title,tag
202,2425,2,parivāravaggayojanā,:pācityādiyojanā::ṭīkā::vinaya::parivāra::parivārapāḷi::yojanā:
203,3,1,khuddasikkhā,:khuddasikkhā::ṭīkā::vinaya:
203,4,2,ganthārambhakathā,:khuddasikkhā::ṭīkā::vinaya:
203,1620,1,khuddasikkhā-purāṇaṭīkā,:khuddasikkhā::ṭīkā::vinaya::purāṇaṭīkā:
203,1621,2,ganthārambhakathā,:khuddasikkhā::ṭīkā::vinaya::purāṇaṭīkā:
203,1632,2,ganthārambhakathāvaṇṇanā,:khuddasikkhā::ṭīkā::vinaya::purāṇaṭīkā:
203,2361,1,khuddasikkhā-abhinavaṭīkā,:khuddasikkhā::ṭīkā::vinaya::abhinavaṭīkā:
203,2362,2,ganthārambhakathā,:khuddasikkhā::ṭīkā::vinaya::abhinavaṭīkā:
203,2373,2,ganthārambhakathāvaṇṇanā,:khuddasikkhā::ṭīkā::vinaya::abhinavaṭīkā:
203,3100,1,mūlasikkhā,:mūlasikkhā::ṭīkā::vinaya:
203,3101,2,ganthārambhakathā,:mūlasikkhā::ṭīkā::vinaya:
203,3481,1,mūlasikkhā-ṭīkā,:mūlasikkhā::ṭīkā::vinaya:
203,3482,2,ganthārambhakathā,:mūlasikkhā::ṭīkā::vinaya:
203,3487,2,ganthārambhakathāvaṇṇanā,:mūlasikkhā::ṭīkā::vinaya:
204,3,1,sāratthadīpanī-ṭīkā (paṭhamo bhāgo),:sāratthadīpanī::paṭhamo bhāgo::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pārājikapāḷi::dīpanī:
204,4,2,ganthārambhakathā,:sāratthadīpanī::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pārājikapāḷi::dīpanī:
204,37,2,ganthārambhakathāvaṇṇanā,:sāratthadīpanī::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pārājikapāḷi::dīpanī:
204,133,2,bāhiranidānakathā,:sāratthadīpanī::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pārājikapāḷi::dīpanī:
204,817,2,verañjakaṇḍavaṇṇanā,:sāratthadīpanī::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pārājikapāḷi::dīpanī:
205,3,1,sāratthadīpanī-ṭīkā (dutiyo bhāgo),:sāratthadīpanī::dutiyo bhāgo::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pārājikapāḷi::dīpanī:
205,4,2,1. pārājikakaṇḍaṃ,:sāratthadīpanī::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pārājikapāḷi::pārājika::dīpanī:
205,1115,2,2. saṅghādisesakaṇḍaṃ,:sāratthadīpanī::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pārājikapāḷi::saṅghādisesa::dīpanī:
205,1380,2,3. aniyatakaṇḍaṃ,:sāratthadīpanī::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pārājikapāḷi::aniyata::dīpanī:
205,1398,2,4. nissaggiyakaṇḍaṃ,:sāratthadīpanī::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pārājikapāḷi::nissaggiya::dīpanī:
206,3,1,sāratthadīpanī-ṭīkā (tatiyo bhāgo),:sāratthadīpanī::tatiyo bhāgo::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pācittiyapāḷi::dīpanī:
206,4,2,5. pācittiyakaṇḍaṃ,:sāratthadīpanī::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pācittiyapāḷi::pācittiya::dīpanī:
206,515,2,6. pāṭidesanīyakaṇḍaṃ,:sāratthadīpanī::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pācittiyapāḷi::pāṭidesanīya::dīpanī:
206,523,2,7. sekhiyakaṇḍaṃ,:sāratthadīpanī::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pācittiyapāḷi::sekhiya::dīpanī:
206,578,2,bhikkhunīvibhaṅgavaṇṇanā,:sāratthadīpanī::ṭīkā::vinaya::suttavibhaṅga::bhikkhunīvibhaṅga::pācittiyapāḷi::bhikkhunī::dīpanī:
206,717,1,mahāvagga-ṭīkā,:sāratthadīpanī::ṭīkā::vinaya::khandhaka::mahāvagga::dīpanī:
206,718,2,1. mahākhandhakaṃ,:sāratthadīpanī::ṭīkā::vinaya::khandhaka::mahāvagga::dīpanī:
206,1317,2,2. uposathakkhandhakaṃ,:sāratthadīpanī::ṭīkā::vinaya::khandhaka::mahāvagga::uposatha::dīpanī:
206,1381,2,3. vassūpanāyikakkhandhakaṃ,:sāratthadīpanī::ṭīkā::vinaya::khandhaka::mahāvagga::dīpanī:
206,1407,2,4. pavāraṇakkhandhakaṃ,:sāratthadīpanī::ṭīkā::vinaya::khandhaka::mahāvagga::dīpanī:
206,1425,2,5. cammakkhandhakaṃ,:sāratthadīpanī::ṭīkā::vinaya::khandhaka::mahāvagga::dīpanī:
206,1478,2,6. bhesajjakkhandhakaṃ,:sāratthadīpanī::ṭīkā::vinaya::khandhaka::mahāvagga::dīpanī:
206,1622,2,7. kathinakkhandhakaṃ,:sāratthadīpanī::ṭīkā::vinaya::khandhaka::mahāvagga::dīpanī:
206,1637,2,8. cīvarakkhandhakaṃ,:sāratthadīpanī::ṭīkā::vinaya::khandhaka::mahāvagga::dīpanī:
206,1683,2,9. campeyyakkhandhakaṃ,:sāratthadīpanī::ṭīkā::vinaya::khandhaka::mahāvagga::dīpanī:
206,1695,2,10. kosambakakkhandhakaṃ,:sāratthadīpanī::ṭīkā::vinaya::khandhaka::mahāvagga::dīpanī:
206,1753,1,cūḷavagga-ṭīkā,:sāratthadīpanī::ṭīkā::vinaya::khandhaka::cūḷavagga::dīpanī:
206,1754,2,1. kammakkhandhakaṃ,:sāratthadīpanī::ṭīkā::vinaya::khandhaka::cūḷavagga::dīpanī:
206,1780,2,2. pārivāsikakkhandhakaṃ,:sāratthadīpanī::ṭīkā::vinaya::khandhaka::cūḷavagga::dīpanī:
206,1789,2,3. samuccayakkhandhakaṃ,:sāratthadīpanī::ṭīkā::vinaya::khandhaka::cūḷavagga::dīpanī:
206,1814,2,4. samathakkhandhakaṃ,:sāratthadīpanī::ṭīkā::vinaya::khandhaka::cūḷavagga::dīpanī:
206,1840,2,5. khuddakavatthukkhandhakaṃ,:sāratthadīpanī::ṭīkā::vinaya::khandhaka::cūḷavagga::dīpanī:
206,1880,2,6. senāsanakkhandhakaṃ,:sāratthadīpanī::ṭīkā::vinaya::khandhaka::cūḷavagga::dīpanī:
206,1950,2,7. saṅghabhedakakkhandhakaṃ,:sāratthadīpanī::ṭīkā::vinaya::khandhaka::cūḷavagga::dīpanī:
206,2005,2,8. vattakkhandhakaṃ,:sāratthadīpanī::ṭīkā::vinaya::khandhaka::cūḷavagga::dīpanī:
206,2024,2,9. pātimokkhaṭṭhapanakkhandhakaṃ,:sāratthadīpanī::ṭīkā::vinaya::khandhaka::cūḷavagga::dīpanī:
206,2074,2,10. bhikkhunikkhandhakaṃ,:sāratthadīpanī::ṭīkā::vinaya::khandhaka::cūḷavagga::bhikkhunī::dīpanī:
206,2114,2,11. pañcasatikakkhandhakaṃ,:sāratthadīpanī::ṭīkā::vinaya::khandhaka::cūḷavagga::dīpanī:
206,2133,2,12. sattasatikakkhandhakaṃ,:sāratthadīpanī::ṭīkā::vinaya::khandhaka::cūḷavagga::dīpanī:
206,2154,1,parivāra-ṭīkā,:sāratthadīpanī::ṭīkā::vinaya::parivāra::parivārapāḷi::dīpanī:
206,2155,2,soḷasamahāvāro,:sāratthadīpanī::ṭīkā::vinaya::parivāra::parivārapāḷi::dīpanī:
206,2164,2,samuṭṭhānasīsavaṇṇanā,:sāratthadīpanī::ṭīkā::vinaya::parivāra::parivārapāḷi::dīpanī:
206,2171,2,antarapeyyālaṃ,:sāratthadīpanī::ṭīkā::vinaya::parivāra::parivārapāḷi::dīpanī:
206,2221,2,ekuttarikanayo,:sāratthadīpanī::ṭīkā::vinaya::parivāra::parivārapāḷi::dīpanī:
206,2287,2,uposathādipucchāvissajjanāvaṇṇanā,:sāratthadīpanī::ṭīkā::vinaya::parivāra::parivārapāḷi::dīpanī:
206,2292,2,paṭhamagāthāsaṅgaṇikaṃ,:sāratthadīpanī::ṭīkā::vinaya::parivāra::parivārapāḷi::dīpanī:
206,2304,2,adhikaraṇabhedavaṇṇanā,:sāratthadīpanī::ṭīkā::vinaya::parivāra::parivārapāḷi::dīpanī:
206,2311,2,dutiyagāthāsaṅgaṇikavaṇṇanā,:sāratthadīpanī::ṭīkā::vinaya::parivāra::parivārapāḷi::dīpanī:
206,2313,2,saṅgāmadvayavaṇṇanā,:sāratthadīpanī::ṭīkā::vinaya::parivāra::parivārapāḷi::dīpanī:
206,2316,2,kathinabhedavaṇṇanā,:sāratthadīpanī::ṭīkā::vinaya::parivāra::parivārapāḷi::dīpanī:
206,2320,2,upālipañcakavaṇṇanā,:sāratthadīpanī::ṭīkā::vinaya::parivāra::parivārapāḷi::dīpanī:
206,2335,2,samuṭṭhānavaṇṇanā,:sāratthadīpanī::ṭīkā::vinaya::parivāra::parivārapāḷi::dīpanī:
206,2337,2,aparadutiyagāthāsaṅgaṇikaṃ,:sāratthadīpanī::ṭīkā::vinaya::parivāra::parivārapāḷi::dīpanī:
206,2345,2,sedamocanagāthā,:sāratthadīpanī::ṭīkā::vinaya::parivāra::parivārapāḷi::dīpanī:
206,2355,2,pañcavaggo,:sāratthadīpanī::ṭīkā::vinaya::parivāra::parivārapāḷi::dīpanī:
207,3,1,bhikkhupātimokkhapāḷi,:ṭīkā::vinaya::bhikkhupātimokkha::pātimokkha::pāḷi::dvemātikāpāḷi:
207,524,1,bhikkhunīpātimokkhapāḷi,:ṭīkā::vinaya::bhikkhupātimokkha::bhikkhunī::pātimokkha::pāḷi::dvemātikāpāḷi:
207,1215,1,kaṅkhāvitaraṇī-aṭṭhakathā,:kaṅkhāvitaraṇī::ṭīkā::vinaya::pātimokkha::dvemātikāpāḷi:
207,1216,2,ganthārambhakathā,:kaṅkhāvitaraṇī::ṭīkā::vinaya::bhikkhupātimokkha::pātimokkha::dvemātikāpāḷi:
207,1229,2,nidānavaṇṇanā,:kaṅkhāvitaraṇī::ṭīkā::vinaya::bhikkhupātimokkha::pātimokkha::dvemātikāpāḷi:
207,1296,2,nidānavaṇṇanā niṭṭhitā.,:kaṅkhāvitaraṇī::ṭīkā::vinaya::bhikkhupātimokkha::pātimokkha::dvemātikāpāḷi:
207,2160,2,bhikkhunīpātimokkhavaṇṇanā,:kaṅkhāvitaraṇī::ṭīkā::vinaya::bhikkhunīpātimokkha::bhikkhunī::pātimokkha::dvemātikāpāḷi:
207,2692,2,nigamanakathā,:kaṅkhāvitaraṇī::ṭīkā::vinaya::bhikkhupātimokkha::pātimokkha::dvemātikāpāḷi:
208,3,1,vinayasaṅgaha-aṭṭhakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,4,2,ganthārambhakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,24,2,1. divāseyyavinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,34,2,2. parikkhāravinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,51,2,3. bhesajjādikaraṇavinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,66,2,4. viññattivinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,77,2,5. kulasaṅgahavinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,100,2,6. macchamaṃsavinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,109,2,7. anāmāsavinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,121,2,8. adhiṭṭhānavikappanavinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,149,2,9. cīvaravippavāsavinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,167,2,10. bhaṇḍapaṭisāmanavinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,180,2,11. kayavikkayasamāpattivinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,193,2,12. rūpiyādipaṭiggahaṇavinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,236,2,13. dānalakkhaṇādivinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,247,2,14. pathavīkhaṇanavinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,258,2,15. bhūtagāmavinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,272,2,16. sahaseyyavinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,281,2,17. mañcapīṭhādisaṅghikasenāsanesu paṭipajjitabbavinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,301,2,18. kālikavinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,347,2,19. kappiyabhūmivinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,362,2,20. paṭiggahaṇavinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,390,2,21. pavāraṇāvinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,420,2,22. pabbajjāvinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,502,2,23. nissayavinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,551,2,24. sīmāvinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,615,2,25. uposathapavāraṇāvinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,664,2,26. vassūpanāyikavinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,686,2,27. upajjhāyādivattavinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,739,2,28. catupaccayabhājanīyavinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,879,2,29. kathinatthāravinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,895,2,30. garubhaṇḍavinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,927,2,31. codanādivinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,1024,2,32. garukāpattivuṭṭhānavinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,1326,2,33. kammākammavinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
208,1452,2,34. pakiṇṇakavinicchayakathā,:ṭīkā::vinaya::vinayasaṅgaha:
209,3,1,vajirabuddhi-ṭīkā,:vajirabuddhi::ṭīkā::vinaya:
209,4,2,ganthārambhakathā,:vajirabuddhi::ṭīkā::vinaya:
209,40,2,ganthārambhakathāvaṇṇanā,:vajirabuddhi::ṭīkā::vinaya:
209,134,2,bāhiranidānakathāvaṇṇanā,:vajirabuddhi::ṭīkā::vinaya:
209,166,1,pārājikavaṇṇanā,:vajirabuddhi::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pārājikapāḷi::pārājika:
209,167,2,verañjakaṇḍo,:vajirabuddhi::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pārājikapāḷi:
209,280,2,1. pārājikakaṇḍo,:vajirabuddhi::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pārājikapāḷi::pārājika:
209,631,2,2. saṅghādisesakaṇḍo,:vajirabuddhi::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pārājikapāḷi::saṅghādisesa:
209,759,2,3. aniyatakaṇḍo,:vajirabuddhi::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pārājikapāḷi::aniyata:
209,772,2,4. nissaggiyakaṇḍo,:vajirabuddhi::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pārājikapāḷi::nissaggiya:
209,992,1,pācittiyavaṇṇanā,:vajirabuddhi::ṭīkā::vinaya::suttavibhaṅga::pācittiyapāḷi::pācittiya:
209,993,2,5. pācittiyakaṇḍo,:vajirabuddhi::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pācittiyapāḷi::pācittiya:
209,1382,2,6. pāṭidesanīyakaṇḍo,:vajirabuddhi::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pācittiyapāḷi::pāṭidesanīya:
209,1391,2,7. sekhiyakaṇḍo,:vajirabuddhi::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pācittiyapāḷi::sekhiya:
209,1428,2,8. sattādhikaraṇasamathavaṇṇanā,:vajirabuddhi::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pācittiyapāḷi:
209,1433,1,bhikkhunīvibhaṅgavaṇṇanā,:vajirabuddhi::ṭīkā::vinaya::suttavibhaṅga::bhikkhunīvibhaṅga::pācittiyapāḷi::bhikkhunī:
209,1708,1,mahāvaggavaṇṇanā,:vajirabuddhi::ṭīkā::vinaya::khandhaka::mahāvagga:
209,1709,2,1. mahākhandhakavaṇṇanā,:vajirabuddhi::ṭīkā::vinaya::khandhaka::mahāvagga:
209,1984,2,2. uposathakkhandhakavaṇṇanā,:vajirabuddhi::ṭīkā::vinaya::khandhaka::mahāvagga::uposatha:
209,2050,2,3. vassūpanāyikakkhandhakavaṇṇanā,:vajirabuddhi::ṭīkā::vinaya::khandhaka::mahāvagga:
209,2073,2,4. pavāraṇākkhandhakavaṇṇanā,:vajirabuddhi::ṭīkā::vinaya::khandhaka::mahāvagga:
209,2086,2,5. cammakkhandhakavaṇṇanā,:vajirabuddhi::ṭīkā::vinaya::khandhaka::mahāvagga:
209,2101,2,6. bhesajjakkhandhakavaṇṇanā,:vajirabuddhi::ṭīkā::vinaya::khandhaka::mahāvagga:
209,2133,2,7. kathinakkhandhakavaṇṇanā,:vajirabuddhi::ṭīkā::vinaya::khandhaka::mahāvagga:
209,2151,2,8. cīvarakkhandhakavaṇṇanā,:vajirabuddhi::ṭīkā::vinaya::khandhaka::mahāvagga:
209,2191,2,9. campeyyakkhandhakavaṇṇanā,:vajirabuddhi::ṭīkā::vinaya::khandhaka::mahāvagga:
209,2197,2,10. kosambakakkhandhakavaṇṇanā,:vajirabuddhi::ṭīkā::vinaya::khandhaka::mahāvagga:
209,2217,1,cūḷavaggavaṇṇanā,:vajirabuddhi::ṭīkā::vinaya::khandhaka::cūḷavagga:
209,2218,2,1. kammakkhandhakavaṇṇanā,:vajirabuddhi::ṭīkā::vinaya::khandhaka::cūḷavagga:
209,2228,2,2. pārivāsikakkhandhakavaṇṇanā,:vajirabuddhi::ṭīkā::vinaya::khandhaka::cūḷavagga:
209,2237,2,3. samuccayakkhandhakavaṇṇanā,:vajirabuddhi::ṭīkā::vinaya::khandhaka::cūḷavagga:
209,2252,2,4. samathakkhandhakavaṇṇanā,:vajirabuddhi::ṭīkā::vinaya::khandhaka::cūḷavagga:
209,2277,2,5. khuddakavatthukkhandhakavaṇṇanā,:vajirabuddhi::ṭīkā::vinaya::khandhaka::cūḷavagga:
209,2297,2,6. senāsanakkhandhakavaṇṇanā,:vajirabuddhi::ṭīkā::vinaya::khandhaka::cūḷavagga:
209,2330,2,7. saṅghabhedakakkhandhakavaṇṇanā,:vajirabuddhi::ṭīkā::vinaya::khandhaka::cūḷavagga:
209,2346,2,8. vattakkhandhakavaṇṇanā,:vajirabuddhi::ṭīkā::vinaya::khandhaka::cūḷavagga:
209,2352,2,9. pātimokkhaṭṭhapanakkhandhakavaṇṇanā,:vajirabuddhi::ṭīkā::vinaya::khandhaka::cūḷavagga:
209,2359,2,10. bhikkhunikkhandhakavaṇṇanā,:vajirabuddhi::ṭīkā::vinaya::khandhaka::cūḷavagga::bhikkhunī:
209,2393,2,11. pañcasatikakkhandhakavaṇṇanā,:vajirabuddhi::ṭīkā::vinaya::khandhaka::cūḷavagga:
209,2402,2,12. sattasatikakkhandhakavaṇṇanā,:vajirabuddhi::ṭīkā::vinaya::khandhaka::cūḷavagga:
209,2428,1,parivāravaṇṇanā,:vajirabuddhi::ṭīkā::vinaya::parivāra::parivārapāḷi:
210,3,1,vimativinodanī-ṭīkā (paṭhamo bhāgo),:vimativinodanī::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pārājikapāḷi:
210,4,2,ganthārambhakathā,:vimativinodanī::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pārājikapāḷi:
210,17,2,ganthārambhakathāvaṇṇanā,:vimativinodanī::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pārājikapāḷi:
210,37,2,bāhiranidānakathā,:vimativinodanī::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pārājikapāḷi:
210,126,2,verañjakaṇḍavaṇṇanā,:vimativinodanī::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pārājikapāḷi:
210,293,2,1. pārājikakaṇḍo,:vimativinodanī::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pārājikapāḷi::pārājika:
210,722,2,2. saṅghādisesakaṇḍo,:vimativinodanī::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pārājikapāḷi::saṅghādisesa:
210,940,2,3. aniyatakaṇḍo,:vimativinodanī::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pārājikapāḷi::aniyata:
210,960,2,4. nissaggiyakaṇḍo,:vimativinodanī::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pārājikapāḷi::nissaggiya:
210,1183,2,5. pācittiyakaṇḍaṃ,:vimativinodanī::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pācittiyapāḷi::pācittiya:
210,1604,2,6. pāṭidesanīyakaṇḍaṃ,:vimativinodanī::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pācittiyapāḷi::pāṭidesanīya:
210,1612,2,7. sekhiyakaṇḍaṃ,:vimativinodanī::ṭīkā::vinaya::suttavibhaṅga::mahāvibhaṅga::pācittiyapāḷi::sekhiya:
210,1658,1,bhikkhunīvibhaṅgavaṇṇanā,:vimativinodanī::ṭīkā::vinaya::suttavibhaṅga::bhikkhunīvibhaṅga::pācittiyapāḷi::bhikkhunī:
210,1779,1,mahāvaggavaṇṇanā,:vimativinodanī::ṭīkā::vinaya::khandhaka::mahāvagga:
210,2431,1,cūḷavaggavaṇṇanā,:vimativinodanī::ṭīkā::vinaya::khandhaka::cūḷavagga:
210,2792,1,parivāravaṇṇanā,:vimativinodanī::ṭīkā::vinaya::parivāra::parivārapāḷi:
211,3,1,vinayālaṅkāra-ṭīkā (paṭhamo bhāgo),:vinayālaṅkāra::ṭīkā::vinaya:
211,4,2,ganthārambhakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,37,2,ganthārambhakathāvaṇṇanā,:vinayālaṅkāra::ṭīkā::vinaya:
211,68,2,1. divāseyyavinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,135,2,2. parikkhāravinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,294,2,3. bhesajjādikaraṇavinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,317,2,4. viññattivinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,329,2,5. kulasaṅgahavinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,350,2,6. macchamaṃsavinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,358,2,7. anāmāsavinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,374,2,8. adhiṭṭhānavikappanavinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,420,2,9. cīvaravippavāsavinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,435,2,10. bhaṇḍapaṭisāmanavinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,449,2,11. kayavikkayasamāpattivinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,464,2,12. rūpiyādipaṭiggahaṇavinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,539,2,13. dānalakkhaṇādivinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,558,2,14. pathavīkhaṇanavinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,570,2,15. bhūtagāmavinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,584,2,16. sahaseyyavinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,593,2,17. mañcapīṭhādisaṅghikasenāsanesupaṭipajjitabbavinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,613,2,18. kālikavinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,667,2,19. kappiyabhūmivinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,680,2,20. paṭiggahaṇavinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,712,2,21. pavāraṇāvinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,735,2,22. pabbajjāvinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,872,2,23. nissayavinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,891,2,24. sīmāvinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,1029,2,25. uposathapavāraṇāvinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,1143,2,26. vassūpanāyikavinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,1183,2,27. upajjhāyādivattavinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,1250,2,28. catupaccayabhājanīyavinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,1426,2,29. kathinatthāravinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,1555,2,30. garubhaṇḍavinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,1590,2,31. codanādivinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,1702,2,32. garukāpattivuṭṭhānavinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,1811,2,33. kammākammavinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,1892,2,34. pakiṇṇakavinicchayakathā,:vinayālaṅkāra::ṭīkā::vinaya:
211,2344,2,nigamanakathā,:vinayālaṅkāra::ṭīkā::vinaya:
212,2,1,kaṅkhāvitaraṇīpurāṇa-ṭīkā,:kaṅkhāvitaraṇī::ṭīkā::vinaya::pātimokkha::purāṇaṭīkā:
212,3,2,ganthārambhakathā,:kaṅkhāvitaraṇī::ṭīkā::vinaya::bhikkhupātimokkha::pātimokkha::purāṇaṭīkā:
212,7,2,ganthārambhakathāvaṇṇanā,:kaṅkhāvitaraṇī::ṭīkā::vinaya::bhikkhupātimokkha::pātimokkha::purāṇaṭīkā:
212,14,2,nidānavaṇṇanā,:kaṅkhāvitaraṇī::ṭīkā::vinaya::bhikkhupātimokkha::pātimokkha::purāṇaṭīkā:
212,40,2,pārājikakaṇḍaṃ,:kaṅkhāvitaraṇī::ṭīkā::vinaya::bhikkhupātimokkha::pārājika::pātimokkha::purāṇaṭīkā:
